,dateP,Location,confirmed cases,recoved cases,death cases,,DateP
19739,79,45.547 -123.1386,99.13599,4.9654293,0.15161379,,10-04-2020
19740,80,45.547 -123.1386,108.07322,5.750638,0.26061425,,11-04-2020
19741,81,45.547 -123.1386,117.01046,6.5358086,0.3685833,,12-04-2020
19742,82,45.547 -123.1386,125.94773,7.320981,0.47655368,,13-04-2020
19743,83,45.547 -123.1386,134.88496,8.106132,0.58452314,,14-04-2020
19744,84,45.547 -123.1386,148.50089,8.891308,0.6924922,,15-04-2020
19745,85,45.547 -123.1386,165.83893,9.676493,0.80165803,,16-04-2020
19746,86,45.547 -123.1386,183.17706,10.46165,0.9108743,,17-04-2020
19747,87,45.547 -123.1386,202.50748,11.2468405,1.0200919,,18-04-2020
19748,88,45.547 -123.1386,223.30013,12.032009,1.1293066,,19-04-2020
19749,89,45.547 -123.1386,244.09293,12.817183,1.2385226,,20-04-2020
19750,90,45.547 -123.1386,264.88568,13.602357,1.3477371,,21-04-2020
19751,91,45.547 -123.1386,285.6785,14.387522,1.4569551,,22-04-2020
19752,92,45.547 -123.1386,306.47122,15.172725,1.5661697,,23-04-2020
19753,93,45.547 -123.1386,327.264,15.9579,1.6753864,,24-04-2020
19754,94,45.547 -123.1386,348.05673,16.74306,1.7846014,,25-04-2020
19755,95,45.547 -123.1386,368.84952,17.960384,1.893818,,26-04-2020
19756,96,45.547 -123.1386,389.6423,19.5531,2.003033,,27-04-2020
19757,97,45.547 -123.1386,410.43503,22.10446,2.1122484,,28-04-2020
19758,98,45.547 -123.1386,431.2278,25.037271,2.2251475,,29-04-2020
19759,99,45.547 -123.1386,452.41144,27.970097,2.342916,,30-04-2020
19760,100,45.547 -123.1386,473.64792,30.902908,2.460684,,01-05-2020
19761,101,45.547 -123.1386,494.8845,33.835686,2.578453,,02-05-2020
19762,102,45.547 -123.1386,515.82043,36.768513,2.6962214,,03-05-2020
19763,103,45.547 -123.1386,536.916,39.701324,2.8139882,,04-05-2020
19764,104,45.547 -123.1386,558.09937,42.63411,2.9317589,,05-05-2020
19765,105,45.547 -123.1386,581.6146,45.566906,3.0510023,,06-05-2020
19766,106,45.547 -123.1386,607.2765,48.621742,3.1702836,,07-05-2020
19767,107,45.547 -123.1386,633.00146,52.257687,3.2895648,,08-05-2020
19768,108,45.547 -123.1386,658.64856,55.89358,3.4088457,,09-05-2020
19769,109,45.547 -123.1386,682.54395,59.529495,3.5281277,,10-05-2020
19770,110,45.547 -123.1386,706.43945,63.165424,3.64741,,11-05-2020
19771,111,45.547 -123.1386,730.3347,66.80143,3.766689,,12-05-2020
19772,112,45.547 -123.1386,754.8984,70.43726,3.8859727,,13-05-2020
19773,113,45.547 -123.1386,780.14954,74.07323,4.0052514,,14-05-2020
19774,114,45.547 -123.1386,809.4019,77.70916,4.1245327,,15-05-2020
19775,115,45.547 -123.1386,838.8236,81.34513,4.2438135,,16-05-2020
19776,116,45.547 -123.1386,868.4325,84.98095,4.363096,,17-05-2020
19777,117,45.547 -123.1386,902.4314,88.61688,4.482377,,18-05-2020
19778,60,48.033 -121.8339,0.000138035,-0.000151262,0.000144468,,22-03-2020
19779,61,48.033 -121.8339,0.000138035,-0.000151262,0.000144468,,23-03-2020
19780,62,48.033 -121.8339,0.000138035,-0.000151262,0.000144468,,24-03-2020
19781,63,48.033 -121.8339,0.51162577,-0.000151262,0.000144468,,25-03-2020
19782,64,48.033 -121.8339,1.9949208,-0.000151262,0.000144468,,26-03-2020
19783,65,48.033 -121.8339,3.4782085,-0.000151262,0.000144468,,27-03-2020
19784,66,48.033 -121.8339,4.9615026,-0.000151262,0.000144468,,28-03-2020
19785,67,48.033 -121.8339,7.107858,-0.000151262,0.000144468,,29-03-2020
19786,68,48.033 -121.8339,11.981902,-0.000151262,0.000144468,,30-03-2020
19787,69,48.033 -121.8339,16.855932,-0.000151262,0.000144468,,31-03-2020
19788,70,48.033 -121.8339,21.729969,-0.000151262,0.000144468,,01-04-2020
19789,71,48.033 -121.8339,26.604015,-0.000151262,0.000144468,,02-04-2020
19790,72,48.033 -121.8339,34.13406,-0.000151262,0.000144468,,03-04-2020
19791,73,48.033 -121.8339,43.07125,-0.000151262,0.000144468,,04-04-2020
19792,74,48.033 -121.8339,52.008522,0.4480184,0.000144468,,05-04-2020
19793,75,48.033 -121.8339,60.945766,1.2331892,0.000144468,,06-04-2020
19794,76,48.033 -121.8339,69.883026,2.0183637,0.000144468,,07-04-2020
19795,77,48.033 -121.8339,78.820244,2.8035536,0.000144468,,08-04-2020
19796,78,48.033 -121.8339,87.757484,3.5887208,0.000144468,,09-04-2020
19797,79,48.033 -121.8339,96.69475,4.3738947,0.000144468,,10-04-2020
19798,80,48.033 -121.8339,105.63198,5.1590724,0.09823528,,11-04-2020
19799,81,48.033 -121.8339,114.569214,5.9442587,0.21096788,,12-04-2020
19800,82,48.033 -121.8339,125.7072,6.729427,0.31893843,,13-04-2020
19801,83,48.033 -121.8339,143.04536,7.5145793,0.42690665,,14-04-2020
19802,84,48.033 -121.8339,160.3834,8.299755,0.5348766,,15-04-2020
19803,85,48.033 -121.8339,177.72151,9.084938,0.6428471,,16-04-2020
19804,86,48.033 -121.8339,197.30634,9.870119,0.75205487,,17-04-2020
19805,87,48.033 -121.8339,217.9132,10.655273,0.8612714,,18-04-2020
19806,88,48.033 -121.8339,238.52007,11.4404545,0.9704864,,19-04-2020
19807,89,48.033 -121.8339,259.1269,12.225647,1.0797025,,20-04-2020
19808,90,48.033 -121.8339,279.7336,13.010805,1.1889186,,21-04-2020
19809,91,48.033 -121.8339,300.4949,13.806718,1.2981344,,22-04-2020
19810,92,48.033 -121.8339,321.7314,14.606802,1.40735,,23-04-2020
19811,93,48.033 -121.8339,342.96793,15.406864,1.5165663,,24-04-2020
19812,94,48.033 -121.8339,364.2045,16.206947,1.6257813,,25-04-2020
19813,95,48.033 -121.8339,385.441,17.007006,1.7349976,,26-04-2020
19814,96,48.033 -121.8339,406.67746,18.16378,1.8442135,,27-04-2020
19815,97,48.033 -121.8339,427.91403,19.946154,1.9534297,,28-04-2020
19816,98,48.033 -121.8339,449.15054,22.254671,2.0626454,,29-04-2020
19817,99,48.033 -121.8339,470.387,24.56326,2.1752565,,30-04-2020
19818,100,48.033 -121.8339,493.3473,27.293468,2.293024,,01-05-2020
19819,101,48.033 -121.8339,520.89935,30.226213,2.410794,,02-05-2020
19820,102,48.033 -121.8339,548.4512,33.15911,2.5285594,,03-05-2020
19821,103,48.033 -121.8339,576.00323,36.09189,2.646328,,04-05-2020
19822,104,48.033 -121.8339,602.7948,39.024734,2.7640967,,05-05-2020
19823,105,48.033 -121.8339,628.3601,41.957474,2.8818667,,06-05-2020
19824,106,48.033 -121.8339,653.9252,44.89028,3.0008397,,07-05-2020
19825,107,48.033 -121.8339,679.4904,47.82316,3.120117,,08-05-2020
19826,108,48.033 -121.8339,706.34326,50.755905,3.2393987,,09-05-2020
19827,109,48.033 -121.8339,737.7744,54.295303,3.3586812,,10-05-2020
19828,110,48.033 -121.8339,769.2577,57.93123,3.4779634,,11-05-2020
19829,111,48.033 -121.8339,801.57104,61.567177,3.5972445,,12-05-2020
