,DateP,confirmed cases,recoved cases,death cases,Long,Lat
24292,09-05-2020,897,65,4,18.4904,-22.9576
24293,10-05-2020,931,68,4,18.4904,-22.9576
24294,11-05-2020,965,72,4,18.4904,-22.9576
24295,12-05-2020,999,75,4,18.4904,-22.9576
24296,13-05-2020,1034,79,4,18.4904,-22.9576
24297,14-05-2020,1070,83,4,18.4904,-22.9576
24298,15-05-2020,1106,86,4,18.4904,-22.9576
24299,16-05-2020,1142,90,5,18.4904,-22.9576
24300,17-05-2020,1178,94,5,18.4904,-22.9576
24301,18-05-2020,1215,97,5,18.4904,-22.9576
24302,22-03-2020,12,0,0,55.492,-4.6796
24303,23-03-2020,17,0,0,55.492,-4.6796
24304,24-03-2020,22,0,0,55.492,-4.6796
24305,25-03-2020,27,0,0,55.492,-4.6796
24306,26-03-2020,32,0,0,55.492,-4.6796
24307,27-03-2020,41,0,0,55.492,-4.6796
24308,28-03-2020,50,0,0,55.492,-4.6796
24309,29-03-2020,59,0,0,55.492,-4.6796
24310,30-03-2020,68,0,0,55.492,-4.6796
24311,31-03-2020,77,0,0,55.492,-4.6796
24312,01-04-2020,86,0,0,55.492,-4.6796
24313,02-04-2020,95,0,0,55.492,-4.6796
24314,03-04-2020,104,1,0,55.492,-4.6796
24315,04-04-2020,113,1,0,55.492,-4.6796
24316,05-04-2020,123,2,0,55.492,-4.6796
24317,06-04-2020,140,3,0,55.492,-4.6796
24318,07-04-2020,159,4,0,55.492,-4.6796
24319,08-04-2020,179,5,0,55.492,-4.6796
24320,09-04-2020,200,5,0,55.492,-4.6796
24321,10-04-2020,221,6,0,55.492,-4.6796
24322,11-04-2020,242,7,0,55.492,-4.6796
24323,12-04-2020,263,8,0,55.492,-4.6796
24324,13-04-2020,284,9,0,55.492,-4.6796
24325,14-04-2020,304,9,0,55.492,-4.6796
24326,15-04-2020,325,10,1,55.492,-4.6796
24327,16-04-2020,346,11,1,55.492,-4.6796
24328,17-04-2020,368,12,1,55.492,-4.6796
24329,18-04-2020,389,12,1,55.492,-4.6796
24330,19-04-2020,410,13,1,55.492,-4.6796
24331,20-04-2020,432,14,1,55.492,-4.6796
24332,21-04-2020,454,15,1,55.492,-4.6796
24333,22-04-2020,475,16,1,55.492,-4.6796
24334,23-04-2020,500,16,1,55.492,-4.6796
24335,24-04-2020,526,18,2,55.492,-4.6796
24336,25-04-2020,552,19,2,55.492,-4.6796
24337,26-04-2020,576,22,2,55.492,-4.6796
24338,27-04-2020,600,25,2,55.492,-4.6796
24339,28-04-2020,624,28,2,55.492,-4.6796
24340,29-04-2020,649,31,2,55.492,-4.6796
24341,30-04-2020,676,33,2,55.492,-4.6796
24342,01-05-2020,705,36,2,55.492,-4.6796
24343,02-05-2020,735,39,2,55.492,-4.6796
24344,03-05-2020,769,42,3,55.492,-4.6796
24345,04-05-2020,803,45,3,55.492,-4.6796
24346,05-05-2020,837,48,3,55.492,-4.6796
24347,06-05-2020,871,52,3,55.492,-4.6796
24348,07-05-2020,905,56,3,55.492,-4.6796
24349,08-05-2020,939,59,3,55.492,-4.6796
24350,09-05-2020,973,63,3,55.492,-4.6796
24351,10-05-2020,1007,66,3,55.492,-4.6796
24352,11-05-2020,1043,70,3,55.492,-4.6796
24353,12-05-2020,1080,74,4,55.492,-4.6796
24354,13-05-2020,1116,77,4,55.492,-4.6796
24355,14-05-2020,1152,81,4,55.492,-4.6796
24356,15-05-2020,1185,85,4,55.492,-4.6796
24357,16-05-2020,1219,88,4,55.492,-4.6796
24358,17-05-2020,1253,92,4,55.492,-4.6796
24359,18-05-2020,1287,96,4,55.492,-4.6796
24360,22-03-2020,12,0,0,-61.2225,10.6918
24361,23-03-2020,16,0,0,-61.2225,10.6918
24362,24-03-2020,21,0,0,-61.2225,10.6918
24363,25-03-2020,26,0,0,-61.2225,10.6918
24364,26-03-2020,31,0,0,-61.2225,10.6918
24365,27-03-2020,36,0,0,-61.2225,10.6918
24366,28-03-2020,43,0,0,-61.2225,10.6918
24367,29-03-2020,52,0,0,-61.2225,10.6918
24368,30-03-2020,61,0,0,-61.2225,10.6918
24369,31-03-2020,70,0,0,-61.2225,10.6918
24370,01-04-2020,79,0,0,-61.2225,10.6918
24371,02-04-2020,88,0,0,-61.2225,10.6918
24372,03-04-2020,97,0,0,-61.2225,10.6918
24373,04-04-2020,106,0,0,-61.2225,10.6918
24374,05-04-2020,115,0,0,-61.2225,10.6918
24375,06-04-2020,124,1,0,-61.2225,10.6918
24376,07-04-2020,136,2,0,-61.2225,10.6918
24377,08-04-2020,153,3,0,-61.2225,10.6918
24378,09-04-2020,172,4,0,-61.2225,10.6918
24379,10-04-2020,193,4,0,-61.2225,10.6918
24380,11-04-2020,215,5,0,-61.2225,10.6918
24381,12-04-2020,236,6,0,-61.2225,10.6918
24382,13-04-2020,257,7,0,-61.2225,10.6918
24383,14-04-2020,278,7,0,-61.2225,10.6918
24384,15-04-2020,299,8,0,-61.2225,10.6918
24385,16-04-2020,321,9,0,-61.2225,10.6918
24386,17-04-2020,342,10,0,-61.2225,10.6918
24387,18-04-2020,363,11,1,-61.2225,10.6918
24388,19-04-2020,384,11,1,-61.2225,10.6918
24389,20-04-2020,406,12,1,-61.2225,10.6918
24390,21-04-2020,426,13,1,-61.2225,10.6918
24391,22-04-2020,446,14,1,-61.2225,10.6918
24392,23-04-2020,466,15,1,-61.2225,10.6918
24393,24-04-2020,488,15,1,-61.2225,10.6918
24394,25-04-2020,509,16,1,-61.2225,10.6918
24395,26-04-2020,532,17,1,-61.2225,10.6918
24396,27-04-2020,557,18,2,-61.2225,10.6918
24397,28-04-2020,580,20,2,-61.2225,10.6918
24398,29-04-2020,604,23,2,-61.2225,10.6918
24399,30-04-2020,628,26,2,-61.2225,10.6918
24400,01-05-2020,652,29,2,-61.2225,10.6918
24401,02-05-2020,676,32,2,-61.2225,10.6918
24402,03-05-2020,701,35,2,-61.2225,10.6918
24403,04-05-2020,729,38,2,-61.2225,10.6918
24404,05-05-2020,759,41,2,-61.2225,10.6918
24405,06-05-2020,788,44,3,-61.2225,10.6918
24406,07-05-2020,821,47,3,-61.2225,10.6918
24407,08-05-2020,855,50,3,-61.2225,10.6918
24408,09-05-2020,889,54,3,-61.2225,10.6918
24409,10-05-2020,923,57,3,-61.2225,10.6918
24410,11-05-2020,957,61,3,-61.2225,10.6918
24411,12-05-2020,991,65,3,-61.2225,10.6918
24412,13-05-2020,1025,68,3,-61.2225,10.6918
24413,14-05-2020,1059,72,3,-61.2225,10.6918
24414,15-05-2020,1095,76,4,-61.2225,10.6918
24415,16-05-2020,1129,79,4,-61.2225,10.6918
24416,17-05-2020,1162,83,4,-61.2225,10.6918
24417,18-05-2020,1195,86,4,-61.2225,10.6918
24418,22-03-2020,42,0,0,-66.5897,6.4238
24419,23-03-2020,51,0,0,-66.5897,6.4238
24420,24-03-2020,60,0,0,-66.5897,6.4238
24421,25-03-2020,69,0,0,-66.5897,6.4238
24422,26-03-2020,78,0,0,-66.5897,6.4238
24423,27-03-2020,89,0,0,-66.5897,6.4238
24424,28-03-2020,106,0,0,-66.5897,6.4238
24425,29-03-2020,125,0,0,-66.5897,6.4238
24426,30-03-2020,145,0,0,-66.5897,6.4238
24427,31-03-2020,166,0,0,-66.5897,6.4238
24428,01-04-2020,187,0,0,-66.5897,6.4238
24429,02-04-2020,209,0,0,-66.5897,6.4238
24430,03-04-2020,230,0,0,-66.5897,6.4238
24431,04-04-2020,252,0,0,-66.5897,6.4238
24432,05-04-2020,273,0,0,-66.5897,6.4238
24433,06-04-2020,294,1,0,-66.5897,6.4238
24434,07-04-2020,316,2,0,-66.5897,6.4238
24435,08-04-2020,340,3,0,-66.5897,6.4238
24436,09-04-2020,367,4,0,-66.5897,6.4238
24437,10-04-2020,395,4,0,-66.5897,6.4238
24438,11-04-2020,422,5,0,-66.5897,6.4238
24439,12-04-2020,450,6,0,-66.5897,6.4238
24440,13-04-2020,478,7,0,-66.5897,6.4238
24441,14-04-2020,505,7,1,-66.5897,6.4238
24442,15-04-2020,539,8,1,-66.5897,6.4238
24443,16-04-2020,575,9,1,-66.5897,6.4238
24444,17-04-2020,612,10,1,-66.5897,6.4238
24445,18-04-2020,648,11,1,-66.5897,6.4238
24446,19-04-2020,685,11,1,-66.5897,6.4238
24447,20-04-2020,722,12,1,-66.5897,6.4238
24448,21-04-2020,758,13,1,-66.5897,6.4238
24449,22-04-2020,793,14,1,-66.5897,6.4238
24450,23-04-2020,829,15,2,-66.5897,6.4238
24451,24-04-2020,865,15,2,-66.5897,6.4238
24452,25-04-2020,901,16,2,-66.5897,6.4238
24453,26-04-2020,938,17,2,-66.5897,6.4238
24454,27-04-2020,975,18,2,-66.5897,6.4238
24455,28-04-2020,1012,19,2,-66.5897,6.4238
24456,29-04-2020,1049,22,2,-66.5897,6.4238
24457,30-04-2020,1087,24,2,-66.5897,6.4238
24458,01-05-2020,1124,27,2,-66.5897,6.4238
24459,02-05-2020,1161,30,3,-66.5897,6.4238
24460,03-05-2020,1198,33,3,-66.5897,6.4238
24461,04-05-2020,1234,36,3,-66.5897,6.4238
24462,05-05-2020,1268,39,3,-66.5897,6.4238
24463,06-05-2020,1302,42,3,-66.5897,6.4238
24464,07-05-2020,1336,45,3,-66.5897,6.4238
24465,08-05-2020,1370,48,3,-66.5897,6.4238
24466,09-05-2020,1404,51,3,-66.5897,6.4238
24467,10-05-2020,1438,54,4,-66.5897,6.4238
24468,11-05-2020,1472,58,4,-66.5897,6.4238
24469,12-05-2020,1506,62,4,-66.5897,6.4238
24470,13-05-2020,1539,65,4,-66.5897,6.4238
24471,14-05-2020,1576,69,4,-66.5897,6.4238
24472,15-05-2020,1613,73,4,-66.5897,6.4238
24473,16-05-2020,1652,76,4,-66.5897,6.4238
24474,17-05-2020,1695,80,4,-66.5897,6.4238
24475,18-05-2020,1733,84,5,-66.5897,6.4238
24476,22-03-2020,0,0,0,31.4659,-26.5225
24477,23-03-2020,0,0,0,31.4659,-26.5225
24478,24-03-2020,0,0,0,31.4659,-26.5225
24479,25-03-2020,1,0,0,31.4659,-26.5225
24480,26-03-2020,2,0,0,31.4659,-26.5225
24481,27-03-2020,4,0,0,31.4659,-26.5225
24482,28-03-2020,5,0,0,31.4659,-26.5225
24483,29-03-2020,7,0,0,31.4659,-26.5225
24484,30-03-2020,12,0,0,31.4659,-26.5225
24485,31-03-2020,17,0,0,31.4659,-26.5225
24486,01-04-2020,22,0,0,31.4659,-26.5225
24487,02-04-2020,27,0,0,31.4659,-26.5225
24488,03-04-2020,33,0,0,31.4659,-26.5225
24489,04-04-2020,42,0,0,31.4659,-26.5225
24490,05-04-2020,51,0,0,31.4659,-26.5225
24491,06-04-2020,60,1,0,31.4659,-26.5225
24492,07-04-2020,69,1,0,31.4659,-26.5225
24493,08-04-2020,78,2,0,31.4659,-26.5225
24494,09-04-2020,87,3,0,31.4659,-26.5225
24495,10-04-2020,96,4,0,31.4659,-26.5225
24496,11-04-2020,105,4,0,31.4659,-26.5225
24497,12-04-2020,114,5,1,31.4659,-26.5225
24498,13-04-2020,122,6,1,31.4659,-26.5225
24499,14-04-2020,137,7,1,31.4659,-26.5225
24500,15-04-2020,155,8,1,31.4659,-26.5225
24501,16-04-2020,172,8,1,31.4659,-26.5225
24502,17-04-2020,192,9,1,31.4659,-26.5225
24503,18-04-2020,212,10,1,31.4659,-26.5225
24504,19-04-2020,233,11,1,31.4659,-26.5225
24505,20-04-2020,254,12,1,31.4659,-26.5225
24506,21-04-2020,275,12,2,31.4659,-26.5225
24507,22-04-2020,296,13,2,31.4659,-26.5225
24508,23-04-2020,317,14,2,31.4659,-26.5225
24509,24-04-2020,338,15,2,31.4659,-26.5225
24510,25-04-2020,359,15,2,31.4659,-26.5225
24511,26-04-2020,381,16,2,31.4659,-26.5225
24512,27-04-2020,402,18,2,31.4659,-26.5225
24513,28-04-2020,423,20,2,31.4659,-26.5225
24514,29-04-2020,445,22,2,31.4659,-26.5225
24515,30-04-2020,466,25,3,31.4659,-26.5225
24516,01-05-2020,488,28,3,31.4659,-26.5225
24517,02-05-2020,512,31,3,31.4659,-26.5225
24518,03-05-2020,539,34,3,31.4659,-26.5225
24519,04-05-2020,567,37,3,31.4659,-26.5225
24520,05-05-2020,594,40,3,31.4659,-26.5225
24521,06-05-2020,620,43,3,31.4659,-26.5225
24522,07-05-2020,645,46,3,31.4659,-26.5225
24523,08-05-2020,671,50,3,31.4659,-26.5225
24524,09-05-2020,697,53,4,31.4659,-26.5225
24525,10-05-2020,724,57,4,31.4659,-26.5225
24526,11-05-2020,755,61,4,31.4659,-26.5225
24527,12-05-2020,784,64,4,31.4659,-26.5225
24528,13-05-2020,815,68,4,31.4659,-26.5225
24529,14-05-2020,849,72,4,31.4659,-26.5225
24530,15-05-2020,883,75,4,31.4659,-26.5225
24531,16-05-2020,917,79,4,31.4659,-26.5225
24532,17-05-2020,951,83,5,31.4659,-26.5225
24533,18-05-2020,985,86,5,31.4659,-26.5225
24534,22-03-2020,0,0,0,11.6094,-0.8037
24535,23-03-2020,0,0,0,11.6094,-0.8037
24536,24-03-2020,2,0,0,11.6094,-0.8037
24537,25-03-2020,3,0,0,11.6094,-0.8037
24538,26-03-2020,5,0,0,11.6094,-0.8037
24539,27-03-2020,6,0,0,11.6094,-0.8037
24540,28-03-2020,8,0,0,11.6094,-0.8037
24541,29-03-2020,12,0,0,11.6094,-0.8037
24542,30-03-2020,17,0,0,11.6094,-0.8037
24543,31-03-2020,22,0,0,11.6094,-0.8037
24544,01-04-2020,26,0,0,11.6094,-0.8037
24545,02-04-2020,31,0,0,11.6094,-0.8037
24546,03-04-2020,37,0,0,11.6094,-0.8037
24547,04-04-2020,46,0,0,11.6094,-0.8037
24548,05-04-2020,55,0,0,11.6094,-0.8037
24549,06-04-2020,64,1,0,11.6094,-0.8037
24550,07-04-2020,73,2,0,11.6094,-0.8037
24551,08-04-2020,82,2,0,11.6094,-0.8037
24552,09-04-2020,91,3,0,11.6094,-0.8037
24553,10-04-2020,100,4,0,11.6094,-0.8037
24554,11-04-2020,109,5,0,11.6094,-0.8037
24555,12-04-2020,118,6,1,11.6094,-0.8037
24556,13-04-2020,126,6,1,11.6094,-0.8037
24557,14-04-2020,137,7,1,11.6094,-0.8037
24558,15-04-2020,154,8,1,11.6094,-0.8037
24559,16-04-2020,172,9,1,11.6094,-0.8037
24560,17-04-2020,189,10,1,11.6094,-0.8037
24561,18-04-2020,210,10,1,11.6094,-0.8037
24562,19-04-2020,230,11,1,11.6094,-0.8037
24563,20-04-2020,251,12,1,11.6094,-0.8037
24564,21-04-2020,272,13,1,11.6094,-0.8037
24565,22-04-2020,293,13,2,11.6094,-0.8037
24566,23-04-2020,314,14,2,11.6094,-0.8037
24567,24-04-2020,334,15,2,11.6094,-0.8037
24568,25-04-2020,355,16,2,11.6094,-0.8037
24569,26-04-2020,376,17,2,11.6094,-0.8037
24570,27-04-2020,397,17,2,11.6094,-0.8037
24571,28-04-2020,418,19,2,11.6094,-0.8037
24572,29-04-2020,439,21,2,11.6094,-0.8037
24573,30-04-2020,460,23,2,11.6094,-0.8037
24574,01-05-2020,481,25,3,11.6094,-0.8037
24575,02-05-2020,503,28,3,11.6094,-0.8037
24576,03-05-2020,526,31,3,11.6094,-0.8037
24577,04-05-2020,547,34,3,11.6094,-0.8037
24578,05-05-2020,572,37,3,11.6094,-0.8037
24579,06-05-2020,597,40,3,11.6094,-0.8037
24580,07-05-2020,623,43,3,11.6094,-0.8037
24581,08-05-2020,649,46,3,11.6094,-0.8037
24582,09-05-2020,675,49,4,11.6094,-0.8037
24583,10-05-2020,699,52,4,11.6094,-0.8037
24584,11-05-2020,724,55,4,11.6094,-0.8037
24585,12-05-2020,749,59,4,11.6094,-0.8037
24586,13-05-2020,775,62,4,11.6094,-0.8037
24587,14-05-2020,804,66,4,11.6094,-0.8037
24588,15-05-2020,834,70,4,11.6094,-0.8037
24589,16-05-2020,865,73,4,11.6094,-0.8037
24590,17-05-2020,899,77,5,11.6094,-0.8037
24591,18-05-2020,933,81,5,11.6094,-0.8037
24592,22-03-2020,13,0,0,-90.2308,15.7835
24593,23-03-2020,18,0,0,-90.2308,15.7835
24594,24-03-2020,23,0,0,-90.2308,15.7835
24595,25-03-2020,28,0,0,-90.2308,15.7835
24596,26-03-2020,35,0,0,-90.2308,15.7835
24597,27-03-2020,44,0,0,-90.2308,15.7835
24598,28-03-2020,53,0,0,-90.2308,15.7835
24599,29-03-2020,62,0,0,-90.2308,15.7835
24600,30-03-2020,71,0,0,-90.2308,15.7835
24601,31-03-2020,80,0,0,-90.2308,15.7835
24602,01-04-2020,90,0,0,-90.2308,15.7835
24603,02-04-2020,99,0,0,-90.2308,15.7835
24604,03-04-2020,108,0,0,-90.2308,15.7835
24605,04-04-2020,118,0,0,-90.2308,15.7835
24606,05-04-2020,135,0,0,-90.2308,15.7835
24607,06-04-2020,153,1,0,-90.2308,15.7835
24608,07-04-2020,174,2,0,-90.2308,15.7835
24609,08-04-2020,195,2,0,-90.2308,15.7835
24610,09-04-2020,216,3,1,-90.2308,15.7835
24611,10-04-2020,237,4,1,-90.2308,15.7835
24612,11-04-2020,258,5,1,-90.2308,15.7835
24613,12-04-2020,279,5,1,-90.2308,15.7835
24614,13-04-2020,300,6,1,-90.2308,15.7835
24615,14-04-2020,321,7,1,-90.2308,15.7835
24616,15-04-2020,342,8,1,-90.2308,15.7835
24617,16-04-2020,363,9,1,-90.2308,15.7835
24618,17-04-2020,384,9,1,-90.2308,15.7835
24619,18-04-2020,404,10,1,-90.2308,15.7835
24620,19-04-2020,426,11,2,-90.2308,15.7835
24621,20-04-2020,449,12,2,-90.2308,15.7835
24622,21-04-2020,473,13,2,-90.2308,15.7835
24623,22-04-2020,499,13,2,-90.2308,15.7835
24624,23-04-2020,525,14,2,-90.2308,15.7835
24625,24-04-2020,551,15,2,-90.2308,15.7835
24626,25-04-2020,577,16,2,-90.2308,15.7835
24627,26-04-2020,602,17,2,-90.2308,15.7835
24628,27-04-2020,627,17,2,-90.2308,15.7835
24629,28-04-2020,653,19,3,-90.2308,15.7835
24630,29-04-2020,681,21,3,-90.2308,15.7835
24631,30-04-2020,710,23,3,-90.2308,15.7835
24632,01-05-2020,740,26,3,-90.2308,15.7835
24633,02-05-2020,774,29,3,-90.2308,15.7835
24634,03-05-2020,808,32,3,-90.2308,15.7835
24635,04-05-2020,842,35,3,-90.2308,15.7835
24636,05-05-2020,876,38,3,-90.2308,15.7835
24637,06-05-2020,910,41,4,-90.2308,15.7835
24638,07-05-2020,944,44,4,-90.2308,15.7835
24639,08-05-2020,978,47,4,-90.2308,15.7835
24640,09-05-2020,1014,50,4,-90.2308,15.7835
24641,10-05-2020,1051,53,4,-90.2308,15.7835
24642,11-05-2020,1087,57,4,-90.2308,15.7835
24643,12-05-2020,1123,61,4,-90.2308,15.7835
24644,13-05-2020,1159,64,4,-90.2308,15.7835
24645,14-05-2020,1196,68,5,-90.2308,15.7835
24646,15-05-2020,1231,72,5,-90.2308,15.7835
24647,16-05-2020,1264,75,5,-90.2308,15.7835
24648,17-05-2020,1298,79,5,-90.2308,15.7835
24649,18-05-2020,1332,82,5,-90.2308,15.7835
24650,22-03-2020,0,0,0,10.9408,21.0079
24651,23-03-2020,1,0,0,10.9408,21.0079
24652,24-03-2020,3,0,0,10.9408,21.0079
24653,25-03-2020,4,0,0,10.9408,21.0079
24654,26-03-2020,6,0,0,10.9408,21.0079
24655,27-03-2020,7,0,0,10.9408,21.0079
24656,28-03-2020,11,0,0,10.9408,21.0079
24657,29-03-2020,16,0,0,10.9408,21.0079
24658,30-03-2020,21,0,0,10.9408,21.0079
24659,31-03-2020,26,0,0,10.9408,21.0079
24660,01-04-2020,30,1,0,10.9408,21.0079
24661,02-04-2020,36,2,0,10.9408,21.0079
24662,03-04-2020,45,3,0,10.9408,21.0079
24663,04-04-2020,54,4,0,10.9408,21.0079
24664,05-04-2020,63,4,0,10.9408,21.0079
24665,06-04-2020,72,5,0,10.9408,21.0079
24666,07-04-2020,81,6,0,10.9408,21.0079
24667,08-04-2020,90,7,0,10.9408,21.0079
24668,09-04-2020,99,7,0,10.9408,21.0079
24669,10-04-2020,108,8,0,10.9408,21.0079
24670,11-04-2020,117,9,0,10.9408,21.0079
24671,12-04-2020,126,10,0,10.9408,21.0079
24672,13-04-2020,136,11,1,10.9408,21.0079
24673,14-04-2020,153,11,1,10.9408,21.0079
24674,15-04-2020,171,12,1,10.9408,21.0079
24675,16-04-2020,189,13,1,10.9408,21.0079
24676,17-04-2020,210,14,1,10.9408,21.0079
24677,18-04-2020,231,15,1,10.9408,21.0079
24678,19-04-2020,251,15,1,10.9408,21.0079
24679,20-04-2020,272,16,1,10.9408,21.0079
24680,21-04-2020,293,17,1,10.9408,21.0079
24681,22-04-2020,314,19,2,10.9408,21.0079
24682,23-04-2020,334,21,2,10.9408,21.0079
24683,24-04-2020,355,23,2,10.9408,21.0079
24684,25-04-2020,376,26,2,10.9408,21.0079
24685,26-04-2020,397,29,2,10.9408,21.0079
24686,27-04-2020,418,32,2,10.9408,21.0079
24687,28-04-2020,438,34,2,10.9408,21.0079
24688,29-04-2020,459,37,2,10.9408,21.0079
24689,30-04-2020,480,40,2,10.9408,21.0079
24690,01-05-2020,502,43,3,10.9408,21.0079
24691,02-05-2020,523,46,3,10.9408,21.0079
24692,03-05-2020,545,49,3,10.9408,21.0079
24693,04-05-2020,571,53,3,10.9408,21.0079
24694,05-05-2020,596,56,3,10.9408,21.0079
24695,06-05-2020,622,60,3,10.9408,21.0079
24696,07-05-2020,648,63,3,10.9408,21.0079
24697,08-05-2020,672,67,3,10.9408,21.0079
24698,09-05-2020,695,71,4,10.9408,21.0079
24699,10-05-2020,720,74,4,10.9408,21.0079
24700,11-05-2020,745,78,4,10.9408,21.0079
24701,12-05-2020,774,82,4,10.9408,21.0079
24702,13-05-2020,803,85,4,10.9408,21.0079
24703,14-05-2020,833,89,4,10.9408,21.0079
24704,15-05-2020,867,93,4,10.9408,21.0079
24705,16-05-2020,901,96,4,10.9408,21.0079
24706,17-05-2020,935,100,4,10.9408,21.0079
24707,18-05-2020,969,103,5,10.9408,21.0079
24708,22-03-2020,8,0,0,29.8739,-1.9403
24709,23-03-2020,9,0,0,29.8739,-1.9403
24710,24-03-2020,14,0,0,29.8739,-1.9403
24711,25-03-2020,19,0,0,29.8739,-1.9403
24712,26-03-2020,24,0,0,29.8739,-1.9403
24713,27-03-2020,29,0,0,29.8739,-1.9403
24714,28-03-2020,34,0,0,29.8739,-1.9403
24715,29-03-2020,41,0,0,29.8739,-1.9403
24716,30-03-2020,50,0,0,29.8739,-1.9403
24717,31-03-2020,59,0,0,29.8739,-1.9403
24718,01-04-2020,68,0,0,29.8739,-1.9403
24719,02-04-2020,77,0,0,29.8739,-1.9403
24720,03-04-2020,86,0,0,29.8739,-1.9403
24721,04-04-2020,95,0,0,29.8739,-1.9403
24722,05-04-2020,104,1,0,29.8739,-1.9403
24723,06-04-2020,113,2,0,29.8739,-1.9403
24724,07-04-2020,122,2,0,29.8739,-1.9403
24725,08-04-2020,131,3,0,29.8739,-1.9403
24726,09-04-2020,146,4,0,29.8739,-1.9403
24727,10-04-2020,165,5,0,29.8739,-1.9403
24728,11-04-2020,186,6,0,29.8739,-1.9403
24729,12-04-2020,207,6,0,29.8739,-1.9403
24730,13-04-2020,228,7,0,29.8739,-1.9403
24731,14-04-2020,250,8,0,29.8739,-1.9403
24732,15-04-2020,271,9,0,29.8739,-1.9403
24733,16-04-2020,292,9,1,29.8739,-1.9403
24734,17-04-2020,314,10,1,29.8739,-1.9403
24735,18-04-2020,335,11,1,29.8739,-1.9403
24736,19-04-2020,356,12,1,29.8739,-1.9403
24737,20-04-2020,378,13,1,29.8739,-1.9403
24738,21-04-2020,399,13,1,29.8739,-1.9403
24739,22-04-2020,420,14,1,29.8739,-1.9403
24740,23-04-2020,441,15,1,29.8739,-1.9403
24741,24-04-2020,461,16,1,29.8739,-1.9403
24742,25-04-2020,483,17,2,29.8739,-1.9403
24743,26-04-2020,504,18,2,29.8739,-1.9403
24744,27-04-2020,526,19,2,29.8739,-1.9403
24745,28-04-2020,552,22,2,29.8739,-1.9403
24746,29-04-2020,577,25,2,29.8739,-1.9403
24747,30-04-2020,600,28,2,29.8739,-1.9403
24748,01-05-2020,624,31,2,29.8739,-1.9403
24749,02-05-2020,648,34,2,29.8739,-1.9403
24750,03-05-2020,672,37,2,29.8739,-1.9403
24751,04-05-2020,697,40,3,29.8739,-1.9403
24752,05-05-2020,724,43,3,29.8739,-1.9403
24753,06-05-2020,753,46,3,29.8739,-1.9403
24754,07-05-2020,782,49,3,29.8739,-1.9403
24755,08-05-2020,815,53,3,29.8739,-1.9403
24756,09-05-2020,849,56,3,29.8739,-1.9403
24757,10-05-2020,883,60,3,29.8739,-1.9403
24758,11-05-2020,917,64,3,29.8739,-1.9403
24759,12-05-2020,951,67,3,29.8739,-1.9403
24760,13-05-2020,985,71,4,29.8739,-1.9403
24761,14-05-2020,1019,74,4,29.8739,-1.9403
24762,15-05-2020,1053,78,4,29.8739,-1.9403
24763,16-05-2020,1087,82,4,29.8739,-1.9403
24764,17-05-2020,1123,85,4,29.8739,-1.9403
24765,18-05-2020,1159,89,4,29.8739,-1.9403
24766,22-03-2020,1,0,0,-60.9789,13.9094
24767,23-03-2020,3,0,0,-60.9789,13.9094
24768,24-03-2020,4,0,0,-60.9789,13.9094
24769,25-03-2020,5,0,0,-60.9789,13.9094
24770,26-03-2020,8,0,0,-60.9789,13.9094
24771,27-03-2020,13,0,0,-60.9789,13.9094
24772,28-03-2020,17,0,0,-60.9789,13.9094
24773,29-03-2020,22,0,0,-60.9789,13.9094
24774,30-03-2020,27,0,0,-60.9789,13.9094
24775,31-03-2020,34,0,0,-60.9789,13.9094
24776,01-04-2020,43,0,0,-60.9789,13.9094
24777,02-04-2020,52,0,0,-60.9789,13.9094
24778,03-04-2020,61,0,0,-60.9789,13.9094
24779,04-04-2020,70,0,0,-60.9789,13.9094
24780,05-04-2020,79,1,0,-60.9789,13.9094
24781,06-04-2020,88,1,0,-60.9789,13.9094
24782,07-04-2020,97,2,0,-60.9789,13.9094
24783,08-04-2020,106,3,0,-60.9789,13.9094
24784,09-04-2020,115,4,0,-60.9789,13.9094
24785,10-04-2020,126,5,0,-60.9789,13.9094
24786,11-04-2020,143,5,0,-60.9789,13.9094
24787,12-04-2020,161,6,0,-60.9789,13.9094
24788,13-04-2020,180,7,0,-60.9789,13.9094
24789,14-04-2020,201,8,0,-60.9789,13.9094
24790,15-04-2020,222,8,1,-60.9789,13.9094
24791,16-04-2020,243,9,1,-60.9789,13.9094
24792,17-04-2020,264,10,1,-60.9789,13.9094
24793,18-04-2020,285,11,1,-60.9789,13.9094
24794,19-04-2020,306,12,1,-60.9789,13.9094
24795,20-04-2020,327,12,1,-60.9789,13.9094
24796,21-04-2020,348,13,1,-60.9789,13.9094
24797,22-04-2020,370,14,1,-60.9789,13.9094
24798,23-04-2020,391,15,1,-60.9789,13.9094
24799,24-04-2020,412,16,2,-60.9789,13.9094
24800,25-04-2020,434,16,2,-60.9789,13.9094
24801,26-04-2020,455,18,2,-60.9789,13.9094
24802,27-04-2020,478,20,2,-60.9789,13.9094
24803,28-04-2020,503,23,2,-60.9789,13.9094
24804,29-04-2020,530,26,2,-60.9789,13.9094
24805,30-04-2020,557,29,2,-60.9789,13.9094
24806,01-05-2020,582,32,2,-60.9789,13.9094
24807,02-05-2020,608,35,2,-60.9789,13.9094
24808,03-05-2020,634,38,3,-60.9789,13.9094
24809,04-05-2020,660,41,3,-60.9789,13.9094
24810,05-05-2020,687,44,3,-60.9789,13.9094
