DateP,Location,confirmed cases,recoved cases,death cases,Unnamed: 6
21-04-2020,37.6489 -122.6655,345.88205,13.203873,1.2583346,
22-04-2020,37.6489 -122.6655,363.84653,13.989063,1.3675529,
23-04-2020,37.6489 -122.6655,381.81107,14.774242,1.4767675,
24-04-2020,37.6489 -122.6655,399.77536,15.5594,1.5859829,
25-04-2020,37.6489 -122.6655,417.74002,16.344591,1.695199,
26-04-2020,37.6489 -122.6655,435.7983,17.208267,1.8044143,
27-04-2020,37.6489 -122.6655,453.92752,18.752089,1.9156402,
28-04-2020,37.6489 -122.6655,472.05646,20.802624,2.033409,
29-04-2020,37.6489 -122.6655,490.18564,23.735374,2.1511786,
30-04-2020,37.6489 -122.6655,508.31454,26.668219,2.2689471,
01-05-2020,37.6489 -122.6655,526.4436,29.600979,2.3867164,
02-05-2020,37.6489 -122.6655,545.76294,32.53381,2.5044851,
03-05-2020,37.6489 -122.6655,565.2035,35.46661,2.6222522,
04-05-2020,37.6489 -122.6655,584.6438,38.39945,2.740021,
05-05-2020,37.6489 -122.6655,604.0843,41.332264,2.85779,
06-05-2020,37.6489 -122.6655,623.52466,44.26504,2.9765897,
07-05-2020,37.6489 -122.6655,642.9653,47.197823,3.0958717,
08-05-2020,37.6489 -122.6655,662.4055,50.788544,3.2151523,
09-05-2020,37.6489 -122.6655,681.84607,54.424442,3.3344338,
10-05-2020,37.6489 -122.6655,701.28644,58.060318,3.4537172,
11-05-2020,37.6489 -122.6655,723.1277,61.696243,3.5729969,
12-05-2020,37.6489 -122.6655,746.963,65.33222,3.6922767,
13-05-2020,37.6489 -122.6655,772.0377,68.9681,3.8115602,
14-05-2020,37.6489 -122.6655,797.1121,72.60409,3.9308403,
15-05-2020,37.6489 -122.6655,822.1869,76.24005,4.0501194,
16-05-2020,37.6489 -122.6655,846.31274,79.87598,4.169401,
17-05-2020,37.6489 -122.6655,869.2373,83.51179,4.288683,
18-05-2020,37.6489 -122.6655,892.18854,87.14771,4.407964,
22-03-2020,33.0406 -83.6431,146.11092,-0.000151262,0.055982966,
23-03-2020,33.0406 -83.6431,167.46112,-0.000151262,0.1452563,
24-03-2020,33.0406 -83.6431,188.8114,-0.000151262,0.23452875,
25-03-2020,33.0406 -83.6431,210.16158,-0.000151262,0.32380167,
26-03-2020,33.0406 -83.6431,231.51181,-0.000151262,0.41307434,
27-03-2020,33.0406 -83.6431,253.17412,-0.000151262,0.5023468,
28-03-2020,33.0406 -83.6431,279.22964,-0.000151262,0.5916219,
29-03-2020,33.0406 -83.6431,305.92545,-0.000151262,0.6808935,
30-03-2020,33.0406 -83.6431,333.61188,-0.000151262,0.770957,
31-03-2020,33.0406 -83.6431,361.2983,-0.000151262,0.8702171,
01-04-2020,33.0406 -83.6431,388.98474,0.069442585,0.9694797,
02-04-2020,33.0406 -83.6431,416.67123,0.85463387,1.0687398,
03-04-2020,33.0406 -83.6431,450.10605,1.6398062,1.1680007,
04-04-2020,33.0406 -83.6431,488.6043,2.4249766,1.2684494,
05-04-2020,33.0406 -83.6431,527.94495,3.2101543,1.3629462,
06-04-2020,33.0406 -83.6431,567.28577,3.9953146,1.457,
07-04-2020,33.0406 -83.6431,605.0432,4.7804985,1.5510532,
08-04-2020,33.0406 -83.6431,642.2975,5.5656686,1.6472073,
09-04-2020,33.0406 -83.6431,681.3013,6.350848,1.756424,
10-04-2020,33.0406 -83.6431,720.30493,7.1360207,1.865639,
11-04-2020,33.0406 -83.6431,759.2266,7.9212027,1.9748547,
12-04-2020,33.0406 -83.6431,795.61646,8.706366,2.0840704,
13-04-2020,33.0406 -83.6431,832.83704,9.491544,2.1932874,
14-04-2020,33.0406 -83.6431,870.05774,10.276715,2.302502,
15-04-2020,33.0406 -83.6431,907.2786,11.061879,2.4117184,
16-04-2020,33.0406 -83.6431,944.49915,11.847059,2.5209334,
17-04-2020,33.0406 -83.6431,981.7197,12.632227,2.6345768,
18-04-2020,33.0406 -83.6431,1018.94037,13.417406,2.7523463,
19-04-2020,33.0406 -83.6431,1053.1313,14.2025795,2.870825,
20-04-2020,33.0406 -83.6431,1087.0867,14.987754,2.9901054,
21-04-2020,33.0406 -83.6431,1121.0421,15.774224,3.1093867,
22-04-2020,33.0406 -83.6431,1154.9977,16.574308,3.228668,
23-04-2020,33.0406 -83.6431,1188.9528,18.01814,3.347949,
24-04-2020,33.0406 -83.6431,1222.9083,20.054392,3.4672325,
25-04-2020,33.0406 -83.6431,1256.8639,22.362934,3.586513,
26-04-2020,33.0406 -83.6431,1290.8456,25.19847,3.705793,
27-04-2020,33.0406 -83.6431,1324.8597,28.131285,3.8250742,
28-04-2020,33.0406 -83.6431,1359.8602,31.064096,3.9443562,
29-04-2020,33.0406 -83.6431,1397.3846,33.99683,4.0636377,
30-04-2020,33.0406 -83.6431,1437.7042,36.92969,4.1829195,
01-05-2020,33.0406 -83.6431,1479.4196,39.86248,4.302202,
02-05-2020,33.0406 -83.6431,1522.0718,42.795265,4.422003,
03-05-2020,33.0406 -83.6431,1565.9017,45.728104,4.54394,
04-05-2020,33.0406 -83.6431,1604.6522,48.789288,4.6658807,
05-05-2020,33.0406 -83.6431,1643.4036,52.42518,4.787823,
06-05-2020,33.0406 -83.6431,1682.1542,56.061115,4.909764,
07-05-2020,33.0406 -83.6431,1723.4779,59.697052,5.031704,
08-05-2020,33.0406 -83.6431,1766.4684,63.33305,5.153642,
09-05-2020,33.0406 -83.6431,1811.4861,66.968895,5.2755857,
10-05-2020,33.0406 -83.6431,1858.2256,70.604805,5.3975253,
11-05-2020,33.0406 -83.6431,1899.6547,74.24073,5.519467,
12-05-2020,33.0406 -83.6431,1938.2572,77.8767,5.641407,
13-05-2020,33.0406 -83.6431,1976.8593,81.51259,5.763348,
14-05-2020,33.0406 -83.6431,2015.4615,85.14856,5.8852873,
15-05-2020,33.0406 -83.6431,2054.0647,88.7845,6.0072274,
16-05-2020,33.0406 -83.6431,2092.6663,92.42045,6.1291666,
17-05-2020,33.0406 -83.6431,2131.2693,96.05629,6.2511086,
18-05-2020,33.0406 -83.6431,2169.872,99.69223,6.373049,
22-03-2020,39.0598 -105.3111,261.89804,-0.000151262,0.7081994,
23-03-2020,39.0598 -105.3111,283.73648,-0.000151262,0.79747295,
24-03-2020,39.0598 -105.3111,306.71085,-0.000151262,0.8867443,
25-03-2020,39.0598 -105.3111,331.6918,-0.000151262,0.97601825,
26-03-2020,39.0598 -105.3111,359.0495,-0.000151262,1.0652915,
27-03-2020,39.0598 -105.3111,385.28806,-0.000151262,1.1546738,
28-03-2020,39.0598 -105.3111,412.35043,-0.000151262,1.261483,
29-03-2020,39.0598 -105.3111,439.41293,-0.000151262,1.3744891,
30-03-2020,39.0598 -105.3111,466.47543,-0.000151262,1.4874953,
31-03-2020,39.0598 -105.3111,493.19504,-0.000151262,1.6011732,
01-04-2020,39.0598 -105.3111,521.5871,-0.000151262,1.7110035,
02-04-2020,39.0598 -105.3111,550.66254,-0.000151262,1.8202193,
03-04-2020,39.0598 -105.3111,583.64856,0.11796869,1.9294338,
04-04-2020,39.0598 -105.3111,618.7424,0.9031416,2.0386512,
05-04-2020,39.0598 -105.3111,654.3598,1.6883177,2.147866,
06-04-2020,39.0598 -105.3111,688.8326,2.4734943,2.2570832,
07-04-2020,39.0598 -105.3111,721.99554,3.2586567,2.366297,
08-04-2020,39.0598 -105.3111,755.6317,4.0438414,2.4755132,
09-04-2020,39.0598 -105.3111,789.58704,4.8290215,2.584729,
10-04-2020,39.0598 -105.3111,823.5426,5.6141834,2.693945,
11-04-2020,39.0598 -105.3111,857.498,6.3993764,2.8031607,
12-04-2020,39.0598 -105.3111,891.4535,7.1845427,2.912377,
13-04-2020,39.0598 -105.3111,925.4087,7.9697223,3.0215929,
14-04-2020,39.0598 -105.3111,959.36426,8.75487,3.1380165,
15-04-2020,39.0598 -105.3111,993.162,9.5400505,3.2572978,
16-04-2020,39.0598 -105.3111,1026.7839,10.325223,3.376579,
17-04-2020,39.0598 -105.3111,1060.4059,11.110398,3.4958606,
18-04-2020,39.0598 -105.3111,1094.0282,11.895583,3.6151423,
19-04-2020,39.0598 -105.3111,1127.6499,12.68075,3.734422,
20-04-2020,39.0598 -105.3111,1159.3715,13.465938,3.8537033,
21-04-2020,39.0598 -105.3111,1189.3561,14.251096,3.972984,
22-04-2020,39.0598 -105.3111,1219.341,15.036279,4.092265,
23-04-2020,39.0598 -105.3111,1249.3253,15.823939,4.2115474,
24-04-2020,39.0598 -105.3111,1279.3098,16.62402,4.3308296,
25-04-2020,39.0598 -105.3111,1309.2946,17.471703,4.45011,
26-04-2020,39.0598 -105.3111,1339.2792,19.027683,4.571051,
27-04-2020,39.0598 -105.3111,1369.264,21.296213,4.6929913,
28-04-2020,39.0598 -105.3111,1399.2485,23.604813,4.814932,
29-04-2020,39.0598 -105.3111,1429.2329,26.18106,4.9368734,
30-04-2020,39.0598 -105.3111,1456.6063,29.11393,5.058814,
01-05-2020,39.0598 -105.3111,1482.4995,32.046707,5.180756,
02-05-2020,39.0598 -105.3111,1508.393,34.979485,5.3026958,
03-05-2020,39.0598 -105.3111,1534.286,37.912292,5.4246354,
04-05-2020,39.0598 -105.3111,1560.1791,40.845097,5.546575,
05-05-2020,39.0598 -105.3111,1586.0759,43.7779,5.668516,
06-05-2020,39.0598 -105.3111,1611.9902,46.71071,5.790455,
07-05-2020,39.0598 -105.3111,1637.1356,49.643543,5.912399,
08-05-2020,39.0598 -105.3111,1660.8228,52.921036,6.0343366,
09-05-2020,39.0598 -105.3111,1685.3434,56.5569,6.15628,
10-05-2020,39.0598 -105.3111,1710.5178,60.192795,6.2782187,
11-05-2020,39.0598 -105.3111,1736.7802,63.828705,6.400161,
12-05-2020,39.0598 -105.3111,1763.6908,67.464676,6.522101,
13-05-2020,39.0598 -105.3111,1790.6014,71.10054,6.64404,
14-05-2020,39.0598 -105.3111,1817.5123,74.73653,6.7659764,
15-05-2020,39.0598 -105.3111,1844.9651,78.372444,6.887919,
16-05-2020,39.0598 -105.3111,1873.2494,82.008446,7.009859,
17-05-2020,39.0598 -105.3111,1901.5344,85.64426,7.1318007,
18-05-2020,39.0598 -105.3111,1929.8193,89.2802,7.2537417,
22-03-2020,27.7663 -81.6868,343.84488,-0.000151262,1.6560283,
23-03-2020,27.7663 -81.6868,373.2557,-0.000151262,1.777315,
24-03-2020,27.7663 -81.6868,402.66666,-0.000151262,1.8935014,
25-03-2020,27.7663 -81.6868,431.98502,-0.000151262,2.002719,
26-03-2020,27.7663 -81.6868,460.7308,-0.000151262,2.1119359,
27-03-2020,27.7663 -81.6868,492.6236,-0.000151262,2.2211504,
28-03-2020,27.7663 -81.6868,530.63245,-0.000151262,2.3303664,
29-03-2020,27.7663 -81.6868,569.50446,-0.000151262,2.4395823,
30-03-2020,27.7663 -81.6868,608.37646,-0.000151262,2.5487976,
31-03-2020,27.7663 -81.6868,645.9468,-0.000151262,2.6580136,
01-04-2020,27.7663 -81.6868,683.2938,-0.000151262,2.7755656,
02-04-2020,27.7663 -81.6868,719.7173,-0.000151262,2.8938477,
03-04-2020,27.7663 -81.6868,753.59924,0.3932529,3.0131278,
04-04-2020,27.7663 -81.6868,787.431,1.1784315,3.1324086,
05-04-2020,27.7663 -81.6868,821.26294,1.9635998,3.2516904,
06-04-2020,27.7663 -81.6868,855.0951,2.748768,3.3709724,
07-04-2020,27.7663 -81.6868,888.92694,3.5339515,3.4902523,
08-04-2020,27.7663 -81.6868,922.7588,4.319128,3.6095343,
09-04-2020,27.7663 -81.6868,956.5908,5.1042905,3.728816,
10-04-2020,27.7663 -81.6868,990.4227,5.889484,3.8480968,
11-04-2020,27.7663 -81.6868,1024.2548,6.6746593,3.9692957,
12-04-2020,27.7663 -81.6868,1058.0865,7.459823,4.0912375,
13-04-2020,27.7663 -81.6868,1091.9183,8.24503,4.213178,
14-04-2020,27.7663 -81.6868,1125.4828,9.030157,4.335117,
15-04-2020,27.7663 -81.6868,1158.9791,9.815341,4.457058,
16-04-2020,27.7663 -81.6868,1192.4755,10.600521,4.578998,
17-04-2020,27.7663 -81.6868,1225.9718,11.385682,4.700939,
18-04-2020,27.7663 -81.6868,1259.4681,12.170861,4.8228803,
19-04-2020,27.7663 -81.6868,1292.4667,12.956039,4.9448223,
20-04-2020,27.7663 -81.6868,1322.3427,13.741214,5.06676,
21-04-2020,27.7663 -81.6868,1352.2189,14.526389,5.1887016,
22-04-2020,27.7663 -81.6868,1382.0948,15.311554,5.3106427,
23-04-2020,27.7663 -81.6868,1411.9711,16.09675,5.432582,
24-04-2020,27.7663 -81.6868,1442.337,17.198614,5.554525,
25-04-2020,27.7663 -81.6868,1474.6417,18.754642,5.6764627,
26-04-2020,27.7663 -81.6868,1506.2169,21.377161,5.7984037,
27-04-2020,27.7663 -81.6868,1534.6498,24.30996,5.9203434,
28-04-2020,27.7663 -81.6868,1563.0826,27.24272,6.0422845,
29-04-2020,27.7663 -81.6868,1591.1456,30.175549,6.164227,
30-04-2020,27.7663 -81.6868,1616.6669,33.10835,6.2861686,
01-05-2020,27.7663 -81.6868,1642.1881,36.041203,6.408109,
02-05-2020,27.7663 -81.6868,1667.7094,38.973965,6.5300484,
03-05-2020,27.7663 -81.6868,1693.2302,41.90677,6.651988,
04-05-2020,27.7663 -81.6868,1718.7513,44.839577,6.7739263,
05-05-2020,27.7663 -81.6868,1744.2722,48.32952,6.895869,
06-05-2020,27.7663 -81.6868,1769.7937,51.965378,7.017809,
07-05-2020,27.7663 -81.6868,1795.3147,55.60138,7.139752,
08-05-2020,27.7663 -81.6868,1820.8358,59.237312,7.2616906,
09-05-2020,27.7663 -81.6868,1846.3568,62.87321,7.3836308,
10-05-2020,27.7663 -81.6868,1871.8779,66.50912,7.5055723,
11-05-2020,27.7663 -81.6868,1897.3993,70.14503,7.627513,
12-05-2020,27.7663 -81.6868,1922.9205,73.78098,7.749452,
13-05-2020,27.7663 -81.6868,1948.4415,77.41686,7.8713946,
14-05-2020,27.7663 -81.6868,1973.9624,81.05283,7.993333,
15-05-2020,27.7663 -81.6868,1999.4836,84.68875,8.1152725,
16-05-2020,27.7663 -81.6868,2025.0045,88.32471,8.237213,
17-05-2020,27.7663 -81.6868,2050.526,91.96056,8.359154,
18-05-2020,27.7663 -81.6868,2076.047,95.59648,8.481095,
22-03-2020,40.2989 -74.521,200.98499,-0.000151262,1.3320041,
23-03-2020,40.2989 -74.521,227.07729,-0.000151262,1.4450114,
24-03-2020,40.2989 -74.521,253.61674,-0.000151262,1.5580164,
25-03-2020,40.2989 -74.521,281.34045,-0.000151262,1.6702436,
26-03-2020,40.2989 -74.521,309.06418,-0.000151262,1.779459,
27-03-2020,40.2989 -74.521,336.78793,-0.000151262,1.8886753,
28-03-2020,40.2989 -74.521,367.98514,-0.000151262,1.9978902,
29-03-2020,40.2989 -74.521,405.23972,-0.000151262,2.107107,
30-03-2020,40.2989 -74.521,444.5832,-0.000151262,2.2163227,
31-03-2020,40.2989 -74.521,484.87488,-0.000151262,2.3255384,
01-04-2020,40.2989 -74.521,526.7676,-0.000151262,2.434754,
02-04-2020,40.2989 -74.521,568.723,0.43450668,2.543971,
03-04-2020,40.2989 -74.521,610.72986,1.2196774,2.6531847,
04-04-2020,40.2989 -74.521,653.339,2.0048547,2.7624018,
05-04-2020,40.2989 -74.521,696.88477,2.790035,2.871618,
06-04-2020,40.2989 -74.521,740.43506,3.5752053,2.9849854,
07-04-2020,40.2989 -74.521,781.6576,4.3603806,3.1027536,
08-04-2020,40.2989 -74.521,821.7493,5.145565,3.2205224,
09-04-2020,40.2989 -74.521,861.84094,5.930729,3.33829,
10-04-2020,40.2989 -74.521,901.93274,6.715903,3.4570646,
11-04-2020,40.2989 -74.521,939.2649,7.50108,3.5763474,
12-04-2020,40.2989 -74.521,976.47925,8.286259,3.6956286,
13-04-2020,40.2989 -74.521,1013.69336,9.071434,3.81491,
14-04-2020,40.2989 -74.521,1050.9077,9.856579,3.9341896,
15-04-2020,40.2989 -74.521,1086.327,10.64177,4.0534706,
16-04-2020,40.2989 -74.521,1120.276,11.426943,4.172753,
17-04-2020,40.2989 -74.521,1155.577,12.212096,4.2920337,
18-04-2020,40.2989 -74.521,1193.7854,12.997282,4.4113154,
19-04-2020,40.2989 -74.521,1232.0182,13.782464,4.532467,
20-04-2020,40.2989 -74.521,1270.251,14.567643,4.6544065,
21-04-2020,40.2989 -74.521,1308.4838,15.352816,4.776348,
22-04-2020,40.2989 -74.521,1346.7167,16.139063,4.8982887,
23-04-2020,40.2989 -74.521,1384.9493,17.055397,5.0202293,
24-04-2020,40.2989 -74.521,1423.182,18.611382,5.14217,
25-04-2020,40.2989 -74.521,1461.4149,20.810907,5.2641096,
26-04-2020,40.2989 -74.521,1499.6477,23.302168,5.3860517,
27-04-2020,40.2989 -74.521,1537.8805,26.23494,5.5079894,
28-04-2020,40.2989 -74.521,1577.7805,29.167768,5.629931,
29-04-2020,40.2989 -74.521,1619.3016,32.10054,5.751874,
30-04-2020,40.2989 -74.521,1662.2643,35.033386,5.873814,
01-05-2020,40.2989 -74.521,1707.2343,37.96619,5.9957557,
02-05-2020,40.2989 -74.521,1752.204,40.898952,6.1176963,
03-05-2020,40.2989 -74.521,1794.2731,43.831806,6.2396345,
04-05-2020,40.2989 -74.521,1834.9558,46.764572,6.3615737,
05-05-2020,40.2989 -74.521,1870.361,50.025856,6.483514,
06-05-2020,40.2989 -74.521,1906.7401,53.66175,6.6054564,
07-05-2020,40.2989 -74.521,1944.0968,57.297672,6.7273984,
08-05-2020,40.2989 -74.521,1982.3466,60.93364,6.8493366,
09-05-2020,40.2989 -74.521,2020.5962,64.56952,6.971277,
10-05-2020,40.2989 -74.521,2058.8457,68.20545,7.0932183,
11-05-2020,40.2989 -74.521,2093.8228,71.841354,7.2151604,
12-05-2020,40.2989 -74.521,2126.6594,75.477295,7.337102,
13-05-2020,40.2989 -74.521,2159.4631,79.113144,7.4590406,
14-05-2020,40.2989 -74.521,2192.2424,82.74918,7.580979,
15-05-2020,40.2989 -74.521,2224.9143,86.3851,7.7029214,
16-05-2020,40.2989 -74.521,2257.4429,90.02109,7.8248596,
17-05-2020,40.2989 -74.521,2289.9734,93.65691,7.946802,
18-05-2020,40.2989 -74.521,2322.503,97.29285,8.068743,
22-03-2020,44.572 -122.0709,94.19478,-0.000151262,0.51925164,
23-03-2020,44.572 -122.0709,103.36559,-0.000151262,0.6085248,
24-03-2020,44.572 -122.0709,114.43678,-0.000151262,0.697797,
25-03-2020,44.572 -122.0709,132.26314,-0.000151262,0.7870718,
26-03-2020,44.572 -122.0709,152.28209,-0.000151262,0.8793434,
27-03-2020,44.572 -122.0709,173.5232,-0.000151262,0.97860533,
28-03-2020,44.572 -122.0709,194.76433,-0.000151262,1.0778669,
29-03-2020,44.572 -122.0709,216.00545,-0.000151262,1.1771272,
30-03-2020,44.572 -122.0709,237.24654,-0.000151262,1.2763879,
31-03-2020,44.572 -122.0709,258.4877,-0.000151262,1.3874596,
01-04-2020,44.572 -122.0709,279.7288,-0.000151262,1.4966766,
02-04-2020,44.572 -122.0709,300.97,-0.000151262,1.6058921,
03-04-2020,44.572 -122.0709,321.73184,-0.000151262,1.7151071,
04-04-2020,44.572 -122.0709,341.34183,0.18271662,1.8243227,
05-04-2020,44.572 -122.0709,360.95844,0.9678854,1.9335388,
06-04-2020,44.572 -122.0709,381.77225,1.7530614,2.0427554,
07-04-2020,44.572 -122.0709,402.85397,2.5382223,2.151971,
08-04-2020,44.572 -122.0709,423.45966,3.323408,2.2611873,
09-04-2020,44.572 -122.0709,442.80112,4.1085854,2.3704016,
10-04-2020,44.572 -122.0709,463.2227,4.8937554,2.4796185,
11-04-2020,44.572 -122.0709,486.73618,5.6789417,2.588834,
12-04-2020,44.572 -122.0709,511.11588,6.464112,2.7011695,
13-04-2020,44.572 -122.0709,535.9496,7.2492886,2.8189397,
14-04-2020,44.572 -122.0709,560.78345,8.03443,2.9367075,
15-04-2020,44.572 -122.0709,585.6173,8.819618,3.0544767,
16-04-2020,44.572 -122.0709,610.45105,9.604809,3.1735668,
17-04-2020,44.572 -122.0709,635.4532,10.389967,3.2928476,
18-04-2020,44.572 -122.0709,664.3181,11.175156,3.41213,
19-04-2020,44.572 -122.0709,693.2565,11.960342,3.5314093,
20-04-2020,44.572 -122.0709,721.78296,12.7455015,3.650691,
21-04-2020,44.572 -122.0709,752.3921,13.530675,3.769973,
22-04-2020,44.572 -122.0709,783.0017,14.315844,3.8892534,
23-04-2020,44.572 -122.0709,813.60876,15.101031,4.0085354,
24-04-2020,44.572 -122.0709,845.9718,15.886213,4.1278176,
25-04-2020,44.572 -122.0709,878.45337,16.671387,4.247097,
26-04-2020,44.572 -122.0709,910.93494,18.087221,4.3663783,
27-04-2020,44.572 -122.0709,943.4167,20.052977,4.4861865,
28-04-2020,44.572 -122.0709,975.89856,22.985777,4.6081276,
29-04-2020,44.572 -122.0709,1007.8735,25.9186,4.730069,
30-04-2020,44.572 -122.0709,1037.6357,28.85142,4.8520074,
01-05-2020,44.572 -122.0709,1067.2458,31.784212,4.973947,
02-05-2020,44.572 -122.0709,1096.7496,34.716984,5.095889,
03-05-2020,44.572 -122.0709,1126.2533,37.649834,5.2178273,
04-05-2020,44.572 -122.0709,1155.7567,40.58265,5.339766,
05-05-2020,44.572 -122.0709,1185.2605,43.515446,5.4617076,
06-05-2020,44.572 -122.0709,1214.7642,46.647816,5.5836487,
07-05-2020,44.572 -122.0709,1244.3558,50.283783,5.7055893,
08-05-2020,44.572 -122.0709,1274.6741,53.91978,5.8275313,
09-05-2020,44.572 -122.0709,1304.9918,57.555614,5.94947,
10-05-2020,44.572 -122.0709,1335.3099,61.191555,6.07141,
11-05-2020,44.572 -122.0709,1365.6108,64.82744,6.1933527,
12-05-2020,44.572 -122.0709,1395.5953,68.463394,6.3152943,
13-05-2020,44.572 -122.0709,1425.5802,72.09929,6.4372344,
14-05-2020,44.572 -122.0709,1455.5646,75.73528,6.559171,
15-05-2020,44.572 -122.0709,1485.5492,79.37119,6.681112,
16-05-2020,44.572 -122.0709,1515.5338,83.00716,6.8030524,
17-05-2020,44.572 -122.0709,1545.5184,86.64302,6.9249945,
18-05-2020,44.572 -122.0709,1575.503,90.27894,7.046936,
22-03-2020,31.0545 -97.5635,147.72902,-0.000151262,0.000144468,
23-03-2020,31.0545 -97.5635,169.08104,-0.000151262,0.000144468,
24-03-2020,31.0545 -97.5635,190.46107,-0.000151262,0.000144468,
25-03-2020,31.0545 -97.5635,211.84102,-0.000151262,0.000144468,
26-03-2020,31.0545 -97.5635,233.2329,-0.000151262,0.000144468,
27-03-2020,31.0545 -97.5635,254.63655,-0.000151262,0.000144468,
28-03-2020,31.0545 -97.5635,276.04022,-0.000151262,0.000144468,
29-03-2020,31.0545 -97.5635,297.44388,-0.000151262,0.000144468,
30-03-2020,31.0545 -97.5635,318.7394,-0.000151262,0.000144468,
31-03-2020,31.0545 -97.5635,339.31375,-0.000151262,0.000144468,
01-04-2020,31.0545 -97.5635,360.59366,-0.000151262,0.000144468,
02-04-2020,31.0545 -97.5635,381.87366,-0.000151262,0.000144468,
03-04-2020,31.0545 -97.5635,403.1536,-0.000151262,0.000144468,
04-04-2020,31.0545 -97.5635,427.02518,-0.000151262,0.000144468,
05-04-2020,31.0545 -97.5635,452.07568,-0.000151262,0.053582933,
06-04-2020,31.0545 -97.5635,477.3269,0.13569535,0.15673023,
07-04-2020,31.0545 -97.5635,502.6207,0.9208798,0.26418465,
08-04-2020,31.0545 -97.5635,527.92773,1.7060401,0.3771924,
09-04-2020,31.0545 -97.5635,553.235,2.491209,0.48614198,
10-04-2020,31.0545 -97.5635,578.5422,3.2764049,0.59411126,
11-04-2020,31.0545 -97.5635,605.65393,4.0615726,0.70208114,
12-04-2020,31.0545 -97.5635,635.15857,4.8467464,0.81038016,
13-04-2020,31.0545 -97.5635,665.213,5.63194,0.91959554,
14-04-2020,31.0545 -97.5635,696.5349,6.417086,1.028811,
15-04-2020,31.0545 -97.5635,729.3203,7.2022586,1.1380273,
16-04-2020,31.0545 -97.5635,762.48315,7.9874372,1.2472445,
17-04-2020,31.0545 -97.5635,795.6461,8.772602,1.3564587,
18-04-2020,31.0545 -97.5635,828.809,9.5577965,1.4656758,
19-04-2020,31.0545 -97.5635,861.9293,10.342966,1.57489,
20-04-2020,31.0545 -97.5635,895.88477,11.128132,1.6841066,
21-04-2020,31.0545 -97.5635,929.83997,11.913312,1.7933229,
22-04-2020,31.0545 -97.5635,963.79553,12.698493,1.9025382,
23-04-2020,31.0545 -97.5635,997.75073,13.483675,2.0117538,
24-04-2020,31.0545 -97.5635,1031.7062,14.268833,2.1209712,
25-04-2020,31.0545 -97.5635,1065.6615,15.054019,2.2301867,
26-04-2020,31.0545 -97.5635,1097.2347,15.839177,2.3410792,
27-04-2020,31.0545 -97.5635,1127.5529,16.624353,2.4588475,
28-04-2020,31.0545 -97.5635,1157.5734,17.518156,2.576615,
29-04-2020,31.0545 -97.5635,1187.5577,19.220718,2.6943858,
30-04-2020,31.0545 -97.5635,1217.5424,21.564566,2.8136604,
01-05-2020,31.0545 -97.5635,1247.527,24.497387,2.9329398,
02-05-2020,31.0545 -97.5635,1277.5117,27.43019,3.0522223,
03-05-2020,31.0545 -97.5635,1307.4963,30.362965,3.171501,
04-05-2020,31.0545 -97.5635,1337.4808,33.29582,3.2907813,
05-05-2020,31.0545 -97.5635,1367.4655,36.228622,3.4100623,
06-05-2020,31.0545 -97.5635,1397.45,39.16138,3.5293455,
07-05-2020,31.0545 -97.5635,1427.4347,42.094196,3.6486285,
08-05-2020,31.0545 -97.5635,1457.4196,45.02703,3.767907,
09-05-2020,31.0545 -97.5635,1487.4039,48.322845,3.8871884,
