Lat,Long,Date,DateP,Confirmed,Recovered,Deaths
32.7416,-89.6787,02-03-2020,43892,0,0,0
32.7416,-89.6787,03-03-2020,43893,0,0,0
32.7416,-89.6787,04-03-2020,43894,0,0,0
32.7416,-89.6787,05-03-2020,43895,0,0,0
32.7416,-89.6787,06-03-2020,43896,0,0,0
32.7416,-89.6787,07-03-2020,43897,0,0,0
32.7416,-89.6787,08-03-2020,43898,0,0,0
32.7416,-89.6787,09-03-2020,43899,0,0,0
32.7416,-89.6787,10-03-2020,43900,0,0,0
32.7416,-89.6787,11-03-2020,43901,0,0,0
32.7416,-89.6787,12-03-2020,43902,1,0,0
32.7416,-89.6787,13-03-2020,43903,1,0,0
32.7416,-89.6787,14-03-2020,43904,6,0,0
32.7416,-89.6787,15-03-2020,43905,10,0,0
32.7416,-89.6787,16-03-2020,43906,13,0,0
32.7416,-89.6787,17-03-2020,43907,21,0,0
32.7416,-89.6787,18-03-2020,43908,34,0,0
32.7416,-89.6787,19-03-2020,43909,50,0,1
46.9219,-110.4544,22-01-2020,43852,0,0,0
46.9219,-110.4544,23-01-2020,43853,0,0,0
46.9219,-110.4544,24-01-2020,43854,0,0,0
46.9219,-110.4544,25-01-2020,43855,0,0,0
46.9219,-110.4544,26-01-2020,43856,0,0,0
46.9219,-110.4544,27-01-2020,43857,0,0,0
46.9219,-110.4544,28-01-2020,43858,0,0,0
46.9219,-110.4544,29-01-2020,43859,0,0,0
46.9219,-110.4544,30-01-2020,43860,0,0,0
46.9219,-110.4544,31-01-2020,43861,0,0,0
46.9219,-110.4544,01-02-2020,43862,0,0,0
46.9219,-110.4544,02-02-2020,43863,0,0,0
46.9219,-110.4544,03-02-2020,43864,0,0,0
46.9219,-110.4544,04-02-2020,43865,0,0,0
46.9219,-110.4544,05-02-2020,43866,0,0,0
46.9219,-110.4544,06-02-2020,43867,0,0,0
46.9219,-110.4544,07-02-2020,43868,0,0,0
46.9219,-110.4544,08-02-2020,43869,0,0,0
46.9219,-110.4544,09-02-2020,43870,0,0,0
46.9219,-110.4544,10-02-2020,43871,0,0,0
46.9219,-110.4544,11-02-2020,43872,0,0,0
46.9219,-110.4544,12-02-2020,43873,0,0,0
46.9219,-110.4544,13-02-2020,43874,0,0,0
46.9219,-110.4544,14-02-2020,43875,0,0,0
46.9219,-110.4544,15-02-2020,43876,0,0,0
46.9219,-110.4544,16-02-2020,43877,0,0,0
46.9219,-110.4544,17-02-2020,43878,0,0,0
46.9219,-110.4544,18-02-2020,43879,0,0,0
46.9219,-110.4544,19-02-2020,43880,0,0,0
46.9219,-110.4544,20-02-2020,43881,0,0,0
46.9219,-110.4544,21-02-2020,43882,0,0,0
46.9219,-110.4544,22-02-2020,43883,0,0,0
46.9219,-110.4544,23-02-2020,43884,0,0,0
46.9219,-110.4544,24-02-2020,43885,0,0,0
46.9219,-110.4544,25-02-2020,43886,0,0,0
46.9219,-110.4544,26-02-2020,43887,0,0,0
46.9219,-110.4544,27-02-2020,43888,0,0,0
46.9219,-110.4544,28-02-2020,43889,0,0,0
46.9219,-110.4544,29-02-2020,43890,0,0,0
46.9219,-110.4544,01-03-2020,43891,0,0,0
46.9219,-110.4544,02-03-2020,43892,0,0,0
46.9219,-110.4544,03-03-2020,43893,0,0,0
46.9219,-110.4544,04-03-2020,43894,0,0,0
46.9219,-110.4544,05-03-2020,43895,0,0,0
46.9219,-110.4544,06-03-2020,43896,0,0,0
46.9219,-110.4544,07-03-2020,43897,0,0,0
46.9219,-110.4544,08-03-2020,43898,0,0,0
46.9219,-110.4544,09-03-2020,43899,0,0,0
46.9219,-110.4544,10-03-2020,43900,0,0,0
46.9219,-110.4544,11-03-2020,43901,1,0,0
46.9219,-110.4544,12-03-2020,43902,1,0,0
46.9219,-110.4544,13-03-2020,43903,1,0,0
46.9219,-110.4544,14-03-2020,43904,5,0,0
46.9219,-110.4544,15-03-2020,43905,7,0,0
46.9219,-110.4544,16-03-2020,43906,7,0,0
46.9219,-110.4544,17-03-2020,43907,9,0,0
46.9219,-110.4544,18-03-2020,43908,11,0,0
46.9219,-110.4544,19-03-2020,43909,11,0,0
34.8405,-106.2485,22-01-2020,43852,0,0,0
34.8405,-106.2485,23-01-2020,43853,0,0,0
34.8405,-106.2485,24-01-2020,43854,0,0,0
34.8405,-106.2485,25-01-2020,43855,0,0,0
34.8405,-106.2485,26-01-2020,43856,0,0,0
34.8405,-106.2485,27-01-2020,43857,0,0,0
34.8405,-106.2485,28-01-2020,43858,0,0,0
34.8405,-106.2485,29-01-2020,43859,0,0,0
34.8405,-106.2485,30-01-2020,43860,0,0,0
34.8405,-106.2485,31-01-2020,43861,0,0,0
34.8405,-106.2485,01-02-2020,43862,0,0,0
34.8405,-106.2485,02-02-2020,43863,0,0,0
34.8405,-106.2485,03-02-2020,43864,0,0,0
34.8405,-106.2485,04-02-2020,43865,0,0,0
34.8405,-106.2485,05-02-2020,43866,0,0,0
34.8405,-106.2485,06-02-2020,43867,0,0,0
34.8405,-106.2485,07-02-2020,43868,0,0,0
34.8405,-106.2485,08-02-2020,43869,0,0,0
34.8405,-106.2485,09-02-2020,43870,0,0,0
34.8405,-106.2485,10-02-2020,43871,0,0,0
34.8405,-106.2485,11-02-2020,43872,0,0,0
34.8405,-106.2485,12-02-2020,43873,0,0,0
34.8405,-106.2485,13-02-2020,43874,0,0,0
34.8405,-106.2485,14-02-2020,43875,0,0,0
34.8405,-106.2485,15-02-2020,43876,0,0,0
34.8405,-106.2485,16-02-2020,43877,0,0,0
34.8405,-106.2485,17-02-2020,43878,0,0,0
34.8405,-106.2485,18-02-2020,43879,0,0,0
34.8405,-106.2485,19-02-2020,43880,0,0,0
34.8405,-106.2485,20-02-2020,43881,0,0,0
34.8405,-106.2485,21-02-2020,43882,0,0,0
34.8405,-106.2485,22-02-2020,43883,0,0,0
34.8405,-106.2485,23-02-2020,43884,0,0,0
34.8405,-106.2485,24-02-2020,43885,0,0,0
34.8405,-106.2485,25-02-2020,43886,0,0,0
34.8405,-106.2485,26-02-2020,43887,0,0,0
34.8405,-106.2485,27-02-2020,43888,0,0,0
34.8405,-106.2485,28-02-2020,43889,0,0,0
34.8405,-106.2485,29-02-2020,43890,0,0,0
34.8405,-106.2485,01-03-2020,43891,0,0,0
34.8405,-106.2485,02-03-2020,43892,0,0,0
34.8405,-106.2485,03-03-2020,43893,0,0,0
34.8405,-106.2485,04-03-2020,43894,0,0,0
34.8405,-106.2485,05-03-2020,43895,0,0,0
34.8405,-106.2485,06-03-2020,43896,0,0,0
34.8405,-106.2485,07-03-2020,43897,0,0,0
34.8405,-106.2485,08-03-2020,43898,0,0,0
34.8405,-106.2485,09-03-2020,43899,0,0,0
34.8405,-106.2485,10-03-2020,43900,0,0,0
34.8405,-106.2485,11-03-2020,43901,3,0,0
34.8405,-106.2485,12-03-2020,43902,5,0,0
34.8405,-106.2485,13-03-2020,43903,10,0,0
34.8405,-106.2485,14-03-2020,43904,10,0,0
34.8405,-106.2485,15-03-2020,43905,13,0,0
34.8405,-106.2485,16-03-2020,43906,17,0,0
34.8405,-106.2485,17-03-2020,43907,23,0,0
34.8405,-106.2485,18-03-2020,43908,23,0,0
34.8405,-106.2485,19-03-2020,43909,35,0,0
47.5289,-99.784,22-01-2020,43852,0,0,0
47.5289,-99.784,23-01-2020,43853,0,0,0
47.5289,-99.784,24-01-2020,43854,0,0,0
47.5289,-99.784,25-01-2020,43855,0,0,0
47.5289,-99.784,26-01-2020,43856,0,0,0
47.5289,-99.784,27-01-2020,43857,0,0,0
47.5289,-99.784,28-01-2020,43858,0,0,0
47.5289,-99.784,29-01-2020,43859,0,0,0
47.5289,-99.784,30-01-2020,43860,0,0,0
47.5289,-99.784,31-01-2020,43861,0,0,0
47.5289,-99.784,01-02-2020,43862,0,0,0
47.5289,-99.784,02-02-2020,43863,0,0,0
47.5289,-99.784,03-02-2020,43864,0,0,0
47.5289,-99.784,04-02-2020,43865,0,0,0
47.5289,-99.784,05-02-2020,43866,0,0,0
47.5289,-99.784,06-02-2020,43867,0,0,0
47.5289,-99.784,07-02-2020,43868,0,0,0
47.5289,-99.784,08-02-2020,43869,0,0,0
47.5289,-99.784,09-02-2020,43870,0,0,0
47.5289,-99.784,10-02-2020,43871,0,0,0
47.5289,-99.784,11-02-2020,43872,0,0,0
47.5289,-99.784,12-02-2020,43873,0,0,0
47.5289,-99.784,13-02-2020,43874,0,0,0
47.5289,-99.784,14-02-2020,43875,0,0,0
47.5289,-99.784,15-02-2020,43876,0,0,0
47.5289,-99.784,16-02-2020,43877,0,0,0
47.5289,-99.784,17-02-2020,43878,0,0,0
47.5289,-99.784,18-02-2020,43879,0,0,0
47.5289,-99.784,19-02-2020,43880,0,0,0
47.5289,-99.784,20-02-2020,43881,0,0,0
47.5289,-99.784,21-02-2020,43882,0,0,0
47.5289,-99.784,22-02-2020,43883,0,0,0
47.5289,-99.784,23-02-2020,43884,0,0,0
47.5289,-99.784,24-02-2020,43885,0,0,0
47.5289,-99.784,25-02-2020,43886,0,0,0
47.5289,-99.784,26-02-2020,43887,0,0,0
47.5289,-99.784,27-02-2020,43888,0,0,0
47.5289,-99.784,28-02-2020,43889,0,0,0
47.5289,-99.784,29-02-2020,43890,0,0,0
47.5289,-99.784,01-03-2020,43891,0,0,0
47.5289,-99.784,02-03-2020,43892,0,0,0
47.5289,-99.784,03-03-2020,43893,0,0,0
47.5289,-99.784,04-03-2020,43894,0,0,0
47.5289,-99.784,05-03-2020,43895,0,0,0
47.5289,-99.784,06-03-2020,43896,0,0,0
47.5289,-99.784,07-03-2020,43897,0,0,0
47.5289,-99.784,08-03-2020,43898,0,0,0
47.5289,-99.784,09-03-2020,43899,0,0,0
47.5289,-99.784,10-03-2020,43900,0,0,0
47.5289,-99.784,11-03-2020,43901,0,0,0
47.5289,-99.784,12-03-2020,43902,1,0,0
47.5289,-99.784,13-03-2020,43903,1,0,0
47.5289,-99.784,14-03-2020,43904,1,0,0
47.5289,-99.784,15-03-2020,43905,1,0,0
47.5289,-99.784,16-03-2020,43906,1,0,0
47.5289,-99.784,17-03-2020,43907,3,0,0
47.5289,-99.784,18-03-2020,43908,6,0,0
47.5289,-99.784,19-03-2020,43909,18,0,0
44.2998,-99.4388,22-01-2020,43852,0,0,0
44.2998,-99.4388,23-01-2020,43853,0,0,0
44.2998,-99.4388,24-01-2020,43854,0,0,0
44.2998,-99.4388,25-01-2020,43855,0,0,0
44.2998,-99.4388,26-01-2020,43856,0,0,0
44.2998,-99.4388,27-01-2020,43857,0,0,0
44.2998,-99.4388,28-01-2020,43858,0,0,0
44.2998,-99.4388,29-01-2020,43859,0,0,0
44.2998,-99.4388,30-01-2020,43860,0,0,0
44.2998,-99.4388,31-01-2020,43861,0,0,0
44.2998,-99.4388,01-02-2020,43862,0,0,0
44.2998,-99.4388,02-02-2020,43863,0,0,0
44.2998,-99.4388,03-02-2020,43864,0,0,0
44.2998,-99.4388,04-02-2020,43865,0,0,0
44.2998,-99.4388,05-02-2020,43866,0,0,0
44.2998,-99.4388,06-02-2020,43867,0,0,0
44.2998,-99.4388,07-02-2020,43868,0,0,0
44.2998,-99.4388,08-02-2020,43869,0,0,0
44.2998,-99.4388,09-02-2020,43870,0,0,0
44.2998,-99.4388,10-02-2020,43871,0,0,0
44.2998,-99.4388,11-02-2020,43872,0,0,0
44.2998,-99.4388,12-02-2020,43873,0,0,0
44.2998,-99.4388,13-02-2020,43874,0,0,0
44.2998,-99.4388,14-02-2020,43875,0,0,0
44.2998,-99.4388,15-02-2020,43876,0,0,0
44.2998,-99.4388,16-02-2020,43877,0,0,0
44.2998,-99.4388,17-02-2020,43878,0,0,0
44.2998,-99.4388,18-02-2020,43879,0,0,0
44.2998,-99.4388,19-02-2020,43880,0,0,0
44.2998,-99.4388,20-02-2020,43881,0,0,0
44.2998,-99.4388,21-02-2020,43882,0,0,0
44.2998,-99.4388,22-02-2020,43883,0,0,0
44.2998,-99.4388,23-02-2020,43884,0,0,0
44.2998,-99.4388,24-02-2020,43885,0,0,0
44.2998,-99.4388,25-02-2020,43886,0,0,0
44.2998,-99.4388,26-02-2020,43887,0,0,0
44.2998,-99.4388,27-02-2020,43888,0,0,0
44.2998,-99.4388,28-02-2020,43889,0,0,0
44.2998,-99.4388,29-02-2020,43890,0,0,0
44.2998,-99.4388,01-03-2020,43891,0,0,0
44.2998,-99.4388,02-03-2020,43892,0,0,0
44.2998,-99.4388,03-03-2020,43893,0,0,0
44.2998,-99.4388,04-03-2020,43894,0,0,0
44.2998,-99.4388,05-03-2020,43895,0,0,0
44.2998,-99.4388,06-03-2020,43896,0,0,0
44.2998,-99.4388,07-03-2020,43897,0,0,0
44.2998,-99.4388,08-03-2020,43898,0,0,0
44.2998,-99.4388,09-03-2020,43899,0,0,0
44.2998,-99.4388,10-03-2020,43900,0,0,0
44.2998,-99.4388,11-03-2020,43901,8,0,1
44.2998,-99.4388,12-03-2020,43902,8,0,1
44.2998,-99.4388,13-03-2020,43903,8,0,1
44.2998,-99.4388,14-03-2020,43904,9,0,1
44.2998,-99.4388,15-03-2020,43905,9,0,1
44.2998,-99.4388,16-03-2020,43906,10,0,1
44.2998,-99.4388,17-03-2020,43907,11,0,1
44.2998,-99.4388,18-03-2020,43908,11,0,1
44.2998,-99.4388,19-03-2020,43909,11,0,1
38.4912,-80.9545,22-01-2020,43852,0,0,0
38.4912,-80.9545,23-01-2020,43853,0,0,0
38.4912,-80.9545,24-01-2020,43854,0,0,0
38.4912,-80.9545,25-01-2020,43855,0,0,0
38.4912,-80.9545,26-01-2020,43856,0,0,0
38.4912,-80.9545,27-01-2020,43857,0,0,0
38.4912,-80.9545,28-01-2020,43858,0,0,0
38.4912,-80.9545,29-01-2020,43859,0,0,0
38.4912,-80.9545,30-01-2020,43860,0,0,0
38.4912,-80.9545,31-01-2020,43861,0,0,0
38.4912,-80.9545,01-02-2020,43862,0,0,0
38.4912,-80.9545,02-02-2020,43863,0,0,0
38.4912,-80.9545,03-02-2020,43864,0,0,0
38.4912,-80.9545,04-02-2020,43865,0,0,0
38.4912,-80.9545,05-02-2020,43866,0,0,0
38.4912,-80.9545,06-02-2020,43867,0,0,0
38.4912,-80.9545,07-02-2020,43868,0,0,0
38.4912,-80.9545,08-02-2020,43869,0,0,0
38.4912,-80.9545,09-02-2020,43870,0,0,0
38.4912,-80.9545,10-02-2020,43871,0,0,0
38.4912,-80.9545,11-02-2020,43872,0,0,0
38.4912,-80.9545,12-02-2020,43873,0,0,0
38.4912,-80.9545,13-02-2020,43874,0,0,0
38.4912,-80.9545,14-02-2020,43875,0,0,0
38.4912,-80.9545,15-02-2020,43876,0,0,0
38.4912,-80.9545,16-02-2020,43877,0,0,0
38.4912,-80.9545,17-02-2020,43878,0,0,0
38.4912,-80.9545,18-02-2020,43879,0,0,0
38.4912,-80.9545,19-02-2020,43880,0,0,0
38.4912,-80.9545,20-02-2020,43881,0,0,0
38.4912,-80.9545,21-02-2020,43882,0,0,0
38.4912,-80.9545,22-02-2020,43883,0,0,0
38.4912,-80.9545,23-02-2020,43884,0,0,0
38.4912,-80.9545,24-02-2020,43885,0,0,0
38.4912,-80.9545,25-02-2020,43886,0,0,0
38.4912,-80.9545,26-02-2020,43887,0,0,0
38.4912,-80.9545,27-02-2020,43888,0,0,0
38.4912,-80.9545,28-02-2020,43889,0,0,0
38.4912,-80.9545,29-02-2020,43890,0,0,0
38.4912,-80.9545,01-03-2020,43891,0,0,0
38.4912,-80.9545,02-03-2020,43892,0,0,0
38.4912,-80.9545,03-03-2020,43893,0,0,0
38.4912,-80.9545,04-03-2020,43894,0,0,0
38.4912,-80.9545,05-03-2020,43895,0,0,0
38.4912,-80.9545,06-03-2020,43896,0,0,0
38.4912,-80.9545,07-03-2020,43897,0,0,0
38.4912,-80.9545,08-03-2020,43898,0,0,0
38.4912,-80.9545,09-03-2020,43899,0,0,0
38.4912,-80.9545,10-03-2020,43900,0,0,0
38.4912,-80.9545,11-03-2020,43901,0,0,0
38.4912,-80.9545,12-03-2020,43902,0,0,0
38.4912,-80.9545,13-03-2020,43903,0,0,0
38.4912,-80.9545,14-03-2020,43904,0,0,0
38.4912,-80.9545,15-03-2020,43905,0,0,0
38.4912,-80.9545,16-03-2020,43906,0,0,0
38.4912,-80.9545,17-03-2020,43907,1,0,0
38.4912,-80.9545,18-03-2020,43908,1,0,0
38.4912,-80.9545,19-03-2020,43909,2,0,0
42.756,-107.3025,22-01-2020,43852,0,0,0
42.756,-107.3025,23-01-2020,43853,0,0,0
42.756,-107.3025,24-01-2020,43854,0,0,0
42.756,-107.3025,25-01-2020,43855,0,0,0
42.756,-107.3025,26-01-2020,43856,0,0,0
42.756,-107.3025,27-01-2020,43857,0,0,0
42.756,-107.3025,28-01-2020,43858,0,0,0
42.756,-107.3025,29-01-2020,43859,0,0,0
42.756,-107.3025,30-01-2020,43860,0,0,0
42.756,-107.3025,31-01-2020,43861,0,0,0
42.756,-107.3025,01-02-2020,43862,0,0,0
42.756,-107.3025,02-02-2020,43863,0,0,0
42.756,-107.3025,03-02-2020,43864,0,0,0
42.756,-107.3025,04-02-2020,43865,0,0,0
42.756,-107.3025,05-02-2020,43866,0,0,0
42.756,-107.3025,06-02-2020,43867,0,0,0
42.756,-107.3025,07-02-2020,43868,0,0,0
42.756,-107.3025,08-02-2020,43869,0,0,0
42.756,-107.3025,09-02-2020,43870,0,0,0
42.756,-107.3025,10-02-2020,43871,0,0,0
42.756,-107.3025,11-02-2020,43872,0,0,0
42.756,-107.3025,12-02-2020,43873,0,0,0
42.756,-107.3025,13-02-2020,43874,0,0,0
42.756,-107.3025,14-02-2020,43875,0,0,0
42.756,-107.3025,15-02-2020,43876,0,0,0
42.756,-107.3025,16-02-2020,43877,0,0,0
42.756,-107.3025,17-02-2020,43878,0,0,0
42.756,-107.3025,18-02-2020,43879,0,0,0
42.756,-107.3025,19-02-2020,43880,0,0,0
42.756,-107.3025,20-02-2020,43881,0,0,0
42.756,-107.3025,21-02-2020,43882,0,0,0
42.756,-107.3025,22-02-2020,43883,0,0,0
42.756,-107.3025,23-02-2020,43884,0,0,0
42.756,-107.3025,24-02-2020,43885,0,0,0
42.756,-107.3025,25-02-2020,43886,0,0,0
42.756,-107.3025,26-02-2020,43887,0,0,0
42.756,-107.3025,27-02-2020,43888,0,0,0
42.756,-107.3025,28-02-2020,43889,0,0,0
42.756,-107.3025,29-02-2020,43890,0,0,0
42.756,-107.3025,01-03-2020,43891,0,0,0
42.756,-107.3025,02-03-2020,43892,0,0,0
42.756,-107.3025,03-03-2020,43893,0,0,0
42.756,-107.3025,04-03-2020,43894,0,0,0
42.756,-107.3025,05-03-2020,43895,0,0,0
42.756,-107.3025,06-03-2020,43896,0,0,0
42.756,-107.3025,07-03-2020,43897,0,0,0
42.756,-107.3025,08-03-2020,43898,0,0,0
42.756,-107.3025,09-03-2020,43899,0,0,0
42.756,-107.3025,10-03-2020,43900,0,0,0
42.756,-107.3025,11-03-2020,43901,0,0,0
42.756,-107.3025,12-03-2020,43902,1,0,0
42.756,-107.3025,13-03-2020,43903,1,0,0
42.756,-107.3025,14-03-2020,43904,2,0,0
42.756,-107.3025,15-03-2020,43905,3,0,0
42.756,-107.3025,16-03-2020,43906,3,0,0
42.756,-107.3025,17-03-2020,43907,11,0,0
42.756,-107.3025,18-03-2020,43908,15,0,0
42.756,-107.3025,19-03-2020,43909,18,0,0
30.9756,112.2707,22-01-2020,43852,444,28,17
30.9756,112.2707,23-01-2020,43853,444,28,17
30.9756,112.2707,24-01-2020,43854,549,31,24
30.9756,112.2707,25-01-2020,43855,761,32,40
30.9756,112.2707,26-01-2020,43856,1058,42,52
30.9756,112.2707,27-01-2020,43857,1423,45,76
30.9756,112.2707,28-01-2020,43858,3554,80,125
30.9756,112.2707,29-01-2020,43859,3554,88,125
30.9756,112.2707,30-01-2020,43860,4903,90,162
30.9756,112.2707,31-01-2020,43861,5806,141,204
30.9756,112.2707,01-02-2020,43862,7153,168,249
30.9756,112.2707,02-02-2020,43863,11177,295,350
30.9756,112.2707,03-02-2020,43864,13522,386,414
30.9756,112.2707,04-02-2020,43865,16678,522,479
30.9756,112.2707,05-02-2020,43866,19665,633,549
30.9756,112.2707,06-02-2020,43867,22112,817,618
30.9756,112.2707,07-02-2020,43868,24953,1115,699
30.9756,112.2707,08-02-2020,43869,27100,1439,780
30.9756,112.2707,09-02-2020,43870,29631,1795,871
30.9756,112.2707,10-02-2020,43871,31728,2222,974
30.9756,112.2707,11-02-2020,43872,33366,2639,1068
30.9756,112.2707,12-02-2020,43873,33366,2686,1068
30.9756,112.2707,13-02-2020,43874,48206,3459,1310
30.9756,112.2707,14-02-2020,43875,54406,4774,1457
30.9756,112.2707,15-02-2020,43876,56249,5623,1596
30.9756,112.2707,16-02-2020,43877,58182,6639,1696
30.9756,112.2707,17-02-2020,43878,59989,7862,1789
30.9756,112.2707,18-02-2020,43879,61682,9128,1921
30.9756,112.2707,19-02-2020,43880,62031,10337,2029
30.9756,112.2707,20-02-2020,43881,62442,11788,2144
30.9756,112.2707,21-02-2020,43882,62662,11881,2144
30.9756,112.2707,22-02-2020,43883,64084,15299,2346
30.9756,112.2707,23-02-2020,43884,64084,15343,2346
30.9756,112.2707,24-02-2020,43885,64287,16748,2495
30.9756,112.2707,25-02-2020,43886,64786,18971,2563
30.9756,112.2707,26-02-2020,43887,65187,20969,2615
30.9756,112.2707,27-02-2020,43888,65596,23383,2641
30.9756,112.2707,28-02-2020,43889,65914,26403,2682
30.9756,112.2707,29-02-2020,43890,66337,28993,2727
30.9756,112.2707,01-03-2020,43891,66907,31536,2761
30.9756,112.2707,02-03-2020,43892,67103,33934,2803
30.9756,112.2707,03-03-2020,43893,67217,36208,2835
30.9756,112.2707,04-03-2020,43894,67332,38557,2871
30.9756,112.2707,05-03-2020,43895,67466,40592,2902
30.9756,112.2707,06-03-2020,43896,67592,42033,2931
30.9756,112.2707,07-03-2020,43897,67666,43500,2959
30.9756,112.2707,08-03-2020,43898,67707,45235,2986
30.9756,112.2707,09-03-2020,43899,67743,46488,3008
30.9756,112.2707,10-03-2020,43900,67760,47743,3024
30.9756,112.2707,11-03-2020,43901,67773,49134,3046
30.9756,112.2707,12-03-2020,43902,67781,50318,3056
30.9756,112.2707,13-03-2020,43903,67786,51553,3062
30.9756,112.2707,14-03-2020,43904,67790,52960,3075
30.9756,112.2707,15-03-2020,43905,67794,54288,3085
30.9756,112.2707,16-03-2020,43906,67798,55142,3099
30.9756,112.2707,17-03-2020,43907,67799,56003,3111
30.9756,112.2707,18-03-2020,43908,67800,56927,3122
30.9756,112.2707,19-03-2020,43909,67800,57682,3130
32,53,22-01-2020,43852,0,0,0
32,53,23-01-2020,43853,0,0,0
32,53,24-01-2020,43854,0,0,0
32,53,25-01-2020,43855,0,0,0
32,53,26-01-2020,43856,0,0,0
32,53,27-01-2020,43857,0,0,0
32,53,28-01-2020,43858,0,0,0
32,53,29-01-2020,43859,0,0,0
32,53,30-01-2020,43860,0,0,0
32,53,31-01-2020,43861,0,0,0
32,53,01-02-2020,43862,0,0,0
32,53,02-02-2020,43863,0,0,0
32,53,03-02-2020,43864,0,0,0
32,53,04-02-2020,43865,0,0,0
32,53,05-02-2020,43866,0,0,0
32,53,06-02-2020,43867,0,0,0
32,53,07-02-2020,43868,0,0,0
32,53,08-02-2020,43869,0,0,0
32,53,09-02-2020,43870,0,0,0
32,53,10-02-2020,43871,0,0,0
32,53,11-02-2020,43872,0,0,0
32,53,12-02-2020,43873,0,0,0
32,53,13-02-2020,43874,0,0,0
32,53,14-02-2020,43875,0,0,0
32,53,15-02-2020,43876,0,0,0
32,53,16-02-2020,43877,0,0,0
32,53,17-02-2020,43878,0,0,0
32,53,18-02-2020,43879,0,0,0
32,53,19-02-2020,43880,2,0,2
32,53,20-02-2020,43881,5,0,2
32,53,21-02-2020,43882,18,0,4
32,53,22-02-2020,43883,28,0,5
32,53,23-02-2020,43884,43,0,8
32,53,24-02-2020,43885,61,0,12
32,53,25-02-2020,43886,95,0,16
32,53,26-02-2020,43887,139,49,19
32,53,27-02-2020,43888,245,49,26
32,53,28-02-2020,43889,388,73,34
32,53,29-02-2020,43890,593,123,43
32,53,01-03-2020,43891,978,175,54
32,53,02-03-2020,43892,1501,291,66
32,53,03-03-2020,43893,2336,291,77
32,53,04-03-2020,43894,2922,552,92
32,53,05-03-2020,43895,3513,739,107
32,53,06-03-2020,43896,4747,913,124
32,53,07-03-2020,43897,5823,1669,145
32,53,08-03-2020,43898,6566,2134,194
32,53,09-03-2020,43899,7161,2394,237
32,53,10-03-2020,43900,8042,2731,291
32,53,11-03-2020,43901,9000,2959,354
32,53,12-03-2020,43902,10075,2959,429
32,53,13-03-2020,43903,11364,2959,514
32,53,14-03-2020,43904,12729,2959,611
32,53,15-03-2020,43905,13938,4590,724
32,53,16-03-2020,43906,14991,4590,853
32,53,17-03-2020,43907,16169,5389,988
32,53,18-03-2020,43908,17361,5389,1135
32,53,19-03-2020,43909,18407,5710,1284
36,128,22-01-2020,43852,1,0,0
36,128,23-01-2020,43853,1,0,0
36,128,24-01-2020,43854,2,0,0
36,128,25-01-2020,43855,2,0,0
36,128,26-01-2020,43856,3,0,0
36,128,27-01-2020,43857,4,0,0
36,128,28-01-2020,43858,4,0,0
36,128,29-01-2020,43859,4,0,0
36,128,30-01-2020,43860,4,0,0
36,128,31-01-2020,43861,11,0,0
36,128,01-02-2020,43862,12,0,0
36,128,02-02-2020,43863,15,0,0
36,128,03-02-2020,43864,15,0,0
36,128,04-02-2020,43865,16,0,0
36,128,05-02-2020,43866,19,0,0
36,128,06-02-2020,43867,23,0,0
36,128,07-02-2020,43868,24,1,0
36,128,08-02-2020,43869,24,1,0
36,128,09-02-2020,43870,25,3,0
36,128,10-02-2020,43871,27,3,0
36,128,11-02-2020,43872,28,3,0
36,128,12-02-2020,43873,28,7,0
36,128,13-02-2020,43874,28,7,0
36,128,14-02-2020,43875,28,7,0
36,128,15-02-2020,43876,28,9,0
36,128,16-02-2020,43877,29,9,0
36,128,17-02-2020,43878,30,10,0
36,128,18-02-2020,43879,31,12,0
36,128,19-02-2020,43880,31,12,0
36,128,20-02-2020,43881,104,16,1
36,128,21-02-2020,43882,204,16,2
36,128,22-02-2020,43883,433,16,2
36,128,23-02-2020,43884,602,18,6
36,128,24-02-2020,43885,833,18,8
36,128,25-02-2020,43886,977,22,10
36,128,26-02-2020,43887,1261,22,12
36,128,27-02-2020,43888,1766,22,13
36,128,28-02-2020,43889,2337,22,13
36,128,29-02-2020,43890,3150,27,16
36,128,01-03-2020,43891,3736,30,17
36,128,02-03-2020,43892,4335,30,28
36,128,03-03-2020,43893,5186,30,28
36,128,04-03-2020,43894,5621,41,35
36,128,05-03-2020,43895,6088,41,35
36,128,06-03-2020,43896,6593,135,42
36,128,07-03-2020,43897,7041,135,44
36,128,08-03-2020,43898,7314,118,50
36,128,09-03-2020,43899,7478,118,53
36,128,10-03-2020,43900,7513,247,54
36,128,11-03-2020,43901,7755,288,60
36,128,12-03-2020,43902,7869,333,66
36,128,13-03-2020,43903,7979,510,66
36,128,14-03-2020,43904,8086,510,72
36,128,15-03-2020,43905,8162,510,75
36,128,16-03-2020,43906,8236,1137,75
36,128,17-03-2020,43907,8320,1407,81
36,128,18-03-2020,43908,8413,1540,84
36,128,19-03-2020,43909,8565,1540,91
46.2276,2.2137,22-01-2020,43852,0,0,0
46.2276,2.2137,23-01-2020,43853,0,0,0
46.2276,2.2137,24-01-2020,43854,2,0,0
46.2276,2.2137,25-01-2020,43855,3,0,0
46.2276,2.2137,26-01-2020,43856,3,0,0
46.2276,2.2137,27-01-2020,43857,3,0,0
46.2276,2.2137,28-01-2020,43858,4,0,0
